Date,WindSpeed,Sunshine,AirPressure,Radiation,RelativeAirHumidity,SystemProduction
2019-03-13 06:00:00,3.6,0.0,1020.7,-5.05,90,0.0
2019-03-13 07:00:00,3.1,0.0,985.75,-1.71,89,0.0
2019-03-13 08:00:00,3.7,0.0,1013.94,11.71,92,0.0
2019-03-13 09:00:00,3.8,0.0,1029.62,29.05,89,76.43
2019-03-13 10:00:00,2.9,0.0,1035.37,41.87,97,761.42
2019-03-13 11:00:00,3.5,0.0,1021.65,45.54,96,364.41
2019-03-13 12:00:00,4.8,0.0,1002.11,39.38,98,437.78
2019-03-13 13:00:00,2.9,0.0,1031.1,31.36,99,393.93
2019-03-13 14:00:00,4.0,0.0,1064.4,14.96,96,226.51
2019-03-13 15:00:00,4.2,0.0,1007.67,14.61,93,56.63
2019-03-13 16:00:00,3.6,0.0,984.57,16.31,96,128.55
2019-03-13 17:00:00,3.8,0.0,1036.2,3.87,94,85.51
2019-03-13 18:00:00,3.7,0.0,1016.34,-1.47,96,0.0
2019-03-13 19:00:00,2.9,0.0,984.66,-4.51,94,0.0
2019-03-13 20:00:00,2.7,0.0,1044.69,-5.1,95,0.0
2019-03-13 21:00:00,2.7,0.0,1040.91,-5.33,96,0.0
2019-03-13 22:00:00,3.2,0.0,1063.59,-5.24,95,0.0
2019-03-13 23:00:00,1.9,0.0,1020.64,-5.36,96,0.0
2019-03-14 00:00:00,1.6,0.0,1062.94,-5.67,97,0.0
2019-03-14 01:00:00,1.0,0.0,1031.45,-6.0,96,0.0
2019-03-14 02:00:00,1.6,0.0,1053.97,-6.15,97,0.0
2019-03-14 03:00:00,2.0,0.0,982.75,-5.56,97,0.0
2019-03-14 04:00:00,0.6,0.0,1002.65,-5.74,98,0.0
2019-03-14 05:00:00,0.6,0.0,1046.93,-5.87,100,0.0
2019-03-14 06:00:00,1.1,0.0,966.98,-5.88,97,0.0
2019-03-14 07:00:00,0.6,0.0,1051.51,-4.38,97,0.0
2019-03-14 08:00:00,2.0,0.0,1046.84,3.98,95,0.0
2019-03-14 09:00:00,1.5,0.0,1037.22,23.23,92,0.0
2019-03-14 10:00:00,2.3,0.0,1049.03,29.78,93,150.79
2019-03-14 11:00:00,3.8,0.0,1014.03,41.87,96,664.25
2019-03-14 12:00:00,4.8,0.0,1004.29,55.94,95,1190.62
2019-03-14 13:00:00,3.7,0.0,971.32,49.2,94,1038.56
2019-03-14 14:00:00,4.2,0.0,1032.22,152.34,93,2693.97
2019-03-14 15:00:00,4.8,21.75,985.1,243.32,87,4105.07
2019-03-14 16:00:00,0.6,37.32,983.32,198.4,80,795.53
2019-03-14 17:00:00,4.5,58.53,1046.52,174.56,45,1334.43
2019-03-14 18:00:00,7.7,51.67,954.8,59.7,45,633.5
2019-03-14 19:00:00,5.1,0.0,1025.28,-4.01,51,0.0
2019-03-14 20:00:00,6.2,0.0,955.49,-6.57,56,0.0
2019-03-14 21:00:00,4.0,0.0,983.95,-6.78,71,0.0
2019-03-14 22:00:00,3.3,0.0,1010.02,-7.04,70,0.0
2019-03-14 23:00:00,4.6,0.0,968.65,-6.89,70,0.0
2019-03-15 00:00:00,2.9,0.0,960.11,-6.96,70,0.0
2019-03-15 01:00:00,3.7,0.0,1040.73,-6.99,71,0.0
2019-03-15 02:00:00,3.3,0.0,982.21,-6.62,58,0.0
2019-03-15 03:00:00,4.4,0.0,990.23,-6.36,54,0.0
2019-03-15 04:00:00,4.3,0.0,1049.18,-7.01,50,0.0
2019-03-15 05:00:00,3.1,0.0,965.25,-7.23,49,0.0
2019-03-15 06:00:00,3.6,0.0,1004.08,-6.67,49,0.0
2019-03-15 07:00:00,4.1,5.82,973.5,-0.3,48,0.0
2019-03-15 08:00:00,5.9,61.4,1034.93,73.53,43,0.0
2019-03-15 09:00:00,6.5,61.93,1011.91,198.52,44,0.0
2019-03-15 10:00:00,5.0,57.07,962.32,327.03,40,370.83
2019-03-15 11:00:00,5.0,60.34,1025.4,433.76,37,5279.1
2019-03-15 12:00:00,5.2,62.25,976.87,460.64,33,6469.5
2019-03-15 13:00:00,5.4,56.08,979.14,446.84,37,6259.61
2019-03-15 14:00:00,6.9,62.39,1010.63,532.42,35,5386.08
2019-03-15 15:00:00,5.9,58.98,993.73,411.6,33,4167.34
2019-03-15 16:00:00,5.2,57.08,965.78,311.56,36,530.76
2019-03-15 17:00:00,5.2,61.59,1059.69,184.71,45,1690.06
2019-03-15 18:00:00,4.0,55.31,1047.49,59.28,43,572.79
2019-03-15 19:00:00,3.1,3.14,1033.41,-3.15,53,0.0
2019-03-15 20:00:00,1.4,0.0,989.23,-6.42,57,0.0
2019-03-15 21:00:00,1.9,0.0,1052.7,-7.19,56,0.0
2019-03-15 22:00:00,3.7,0.0,1060.31,-6.81,56,0.0
2019-03-15 23:00:00,3.6,0.0,982.48,-6.18,53,0.0
2019-03-16 00:00:00,1.8,0.0,969.76,-7.25,56,0.0
2019-03-16 01:00:00,1.5,0.0,972.6,-7.43,58,0.0
2019-03-16 02:00:00,1.5,0.0,1018.62,-7.96,70,0.0
2019-03-16 03:00:00,1.4,0.0,969.89,-7.04,78,0.0
2019-03-16 04:00:00,0.9,0.0,1042.61,-6.82,79,0.0
2019-03-16 05:00:00,2.7,0.0,1007.28,-6.33,72,0.0
2019-03-16 06:00:00,1.6,0.0,993.39,-6.07,73,0.0
2019-03-16 07:00:00,1.3,0.0,1028.33,-2.18,73,0.0
2019-03-16 08:00:00,0.2,0.0,963.72,15.68,68,153.53
2019-03-16 09:00:00,1.3,0.0,987.26,80.45,64,659.63
2019-03-16 10:00:00,0.8,0.0,1049.71,129.07,58,1330.61
2019-03-16 11:00:00,1.2,0.0,998.58,141.73,59,946.14
2019-03-16 12:00:00,2.3,4.17,967.11,235.13,66,2088.6
2019-03-16 13:00:00,1.2,2.9,1029.32,268.16,64,2400.47
2019-03-16 14:00:00,4.0,0.0,1028.75,189.19,66,1725.03
2019-03-16 15:00:00,3.9,0.0,1035.38,122.82,74,720.78
2019-03-16 16:00:00,3.7,0.0,966.19,25.67,80,336.68
2019-03-16 17:00:00,6.6,0.0,976.49,20.12,85,327.93
2019-03-16 18:00:00,4.8,0.0,956.03,-0.6,90,92.31
2019-03-16 19:00:00,6.5,0.0,1036.84,-4.08,94,0.0
2019-03-16 20:00:00,4.8,0.0,998.77,-4.67,95,0.0
2019-03-16 21:00:00,4.8,0.0,976.08,-4.9,94,0.0
2019-03-16 22:00:00,4.8,0.0,987.12,-4.59,92,0.0
2019-03-16 23:00:00,4.2,0.0,1029.14,-5.88,95,0.0
2019-03-17 00:00:00,1.1,0.0,952.59,-6.1,94,0.0
2019-03-17 01:00:00,0.5,0.0,996.13,-6.42,94,0.0
2019-03-17 02:00:00,1.0,0.0,992.06,-7.33,82,0.0
2019-03-17 03:00:00,4.3,0.0,1030.84,-6.96,74,0.0
2019-03-17 04:00:00,2.9,0.0,979.09,-6.99,71,0.0
2019-03-17 05:00:00,6.5,0.0,972.88,-6.73,65,0.0
2019-03-17 06:00:00,6.1,0.0,942.24,-6.84,65,0.0
2019-03-17 07:00:00,4.2,12.11,956.66,2.97,68,0.0
2019-03-17 08:00:00,4.4,61.31,1036.47,90.61,62,183.44
2019-03-17 09:00:00,4.7,29.51,941.99,146.13,59,574.47
2019-03-17 10:00:00,6.1,59.27,953.6,340.22,50,1077.01
2019-03-17 11:00:00,5.5,57.26,1024.53,441.58,49,3302.0
2019-03-17 12:00:00,6.5,56.33,990.24,451.1,48,2121.82
2019-03-17 13:00:00,7.3,59.45,956.64,446.33,38,3205.19
2019-03-17 14:00:00,6.6,50.33,958.1,329.22,34,3042.37
2019-03-17 15:00:00,7.9,51.15,1006.34,265.91,34,2691.2
2019-03-17 16:00:00,6.0,61.88,948.92,203.3,38,1330.47
2019-03-17 17:00:00,5.4,58.65,963.41,157.1,36,1624.13
2019-03-17 18:00:00,3.5,50.77,955.72,87.23,42,710.42
2019-03-17 19:00:00,2.8,8.83,1004.01,2.01,46,0.0
2019-03-17 20:00:00,3.3,0.0,1028.35,-7.51,50,0.0
2019-03-17 21:00:00,2.7,0.0,988.93,-7.1,52,0.0
2019-03-17 22:00:00,2.5,0.0,992.35,-6.88,53,0.0
2019-03-17 23:00:00,1.9,0.0,947.48,-7.23,55,0.0
2019-03-18 00:00:00,0.8,0.0,991.99,-7.68,57,0.0
2019-03-18 01:00:00,1.8,0.0,985.62,-7.97,62,0.0
2019-03-18 02:00:00,1.1,0.0,981.73,-7.67,65,0.0
2019-03-18 03:00:00,0.6,0.0,973.67,-8.24,67,0.0
2019-03-18 04:00:00,2.0,0.0,985.89,-7.51,73,0.0
2019-03-18 05:00:00,0.9,0.0,942.88,-7.34,74,0.0
2019-03-18 06:00:00,1.1,0.0,1038.56,-6.85,72,0.0
2019-03-18 07:00:00,0.7,0.0,1015.98,-1.32,76,0.0
2019-03-18 08:00:00,1.0,51.51,983.53,92.4,68,0.0
2019-03-18 09:00:00,4.6,61.44,1032.78,247.89,51,257.17
2019-03-18 10:00:00,6.0,15.19,995.31,210.52,76,1505.96
2019-03-18 11:00:00,3.6,0.0,1026.56,204.23,62,3173.17
2019-03-18 12:00:00,2.4,29.83,989.34,310.09,52,5321.03
2019-03-18 13:00:00,3.8,27.45,996.7,324.64,41,6893.27
2019-03-18 14:00:00,3.5,14.43,1030.64,277.33,40,5504.91
2019-03-18 15:00:00,4.7,14.7,1011.54,184.1,34,4842.4
2019-03-18 16:00:00,4.8,32.83,1009.69,233.78,34,627.36
2019-03-18 17:00:00,5.2,45.58,1021.15,164.08,30,1355.18
2019-03-18 18:00:00,3.9,4.0,963.76,20.46,34,882.0
2019-03-18 19:00:00,3.3,0.0,961.63,-2.47,42,0.0
2019-03-18 20:00:00,3.1,0.0,1026.29,-7.6,50,0.0
2019-03-18 21:00:00,0.5,0.0,1050.17,-8.61,55,0.0
2019-03-18 22:00:00,2.7,0.0,1045.17,-7.71,54,0.0
2019-03-18 23:00:00,0.9,0.0,1046.55,-7.69,57,0.0
2019-03-19 00:00:00,2.7,0.0,1026.24,-7.73,59,0.0
2019-03-19 01:00:00,1.6,0.0,961.55,-7.61,65,0.0
2019-03-19 02:00:00,2.2,0.0,977.01,-7.53,63,0.0
2019-03-19 03:00:00,3.0,0.0,1032.85,-6.96,64,0.0
2019-03-19 04:00:00,0.4,0.0,1019.31,-6.78,67,0.0
2019-03-19 05:00:00,3.4,0.0,1051.84,-6.81,64,0.0
2019-03-19 06:00:00,0.9,0.0,979.26,-6.5,69,0.0
2019-03-19 07:00:00,2.5,2.98,956.59,2.54,64,0.0
2019-03-19 08:00:00,1.5,0.0,974.12,47.36,63,344.47
2019-03-19 09:00:00,1.2,29.85,1006.61,159.87,50,825.94
2019-03-19 10:00:00,2.0,58.44,977.48,291.74,50,1963.28
2019-03-19 11:00:00,1.0,10.91,1039.21,222.98,53,2317.84
2019-03-19 12:00:00,1.8,26.97,989.39,274.35,53,3205.42
2019-03-19 13:00:00,3.1,59.44,1036.42,504.64,56,5995.38
2019-03-19 14:00:00,2.4,60.64,1004.87,421.34,61,2488.7
2019-03-19 15:00:00,5.8,19.31,1033.42,240.65,56,2531.65
2019-03-19 16:00:00,5.0,14.73,990.78,193.19,66,1437.99
2019-03-19 17:00:00,4.4,2.93,1003.5,119.56,66,713.2
2019-03-19 18:00:00,3.8,0.0,1042.09,37.31,70,81.11
2019-03-19 19:00:00,3.3,0.0,993.48,4.99,77,0.0
2019-03-19 20:00:00,3.3,0.0,968.8,-5.78,91,0.0
2019-03-19 21:00:00,4.2,0.0,1007.33,-5.48,89,0.0
2019-03-19 22:00:00,3.0,0.0,1043.0,-5.05,97,0.0
2019-03-19 23:00:00,2.0,0.0,950.66,-4.91,93,0.0
2019-03-20 00:00:00,2.5,0.0,1021.31,-5.52,94,0.0
2019-03-20 01:00:00,2.4,0.0,1020.27,-5.31,93,0.0
2019-03-20 02:00:00,2.5,0.0,965.99,-5.62,97,0.0
2019-03-20 03:00:00,1.7,0.0,986.24,-4.83,98,0.0
2019-03-20 04:00:00,3.0,0.0,954.86,-5.25,99,0.0
2019-03-20 05:00:00,2.9,0.0,964.05,-4.99,99,0.0
2019-03-20 06:00:00,2.8,0.0,972.68,-4.98,99,0.0
2019-03-20 07:00:00,3.2,0.0,1001.97,1.42,100,0.0
2019-03-20 08:00:00,2.1,0.0,1008.84,21.37,99,0.0
2019-03-20 09:00:00,2.3,0.0,1013.89,55.4,96,31.28
2019-03-20 10:00:00,1.1,0.0,949.17,72.28,93,519.08
2019-03-20 11:00:00,2.1,0.0,992.16,109.17,92,870.01
2019-03-20 12:00:00,3.5,0.0,947.97,149.11,88,1425.79
2019-03-20 13:00:00,2.2,0.0,953.62,115.67,90,1567.43
2019-03-20 14:00:00,2.6,0.0,1017.31,105.64,90,1467.47
2019-03-20 15:00:00,2.5,0.0,1006.6,95.05,87,999.94
2019-03-20 16:00:00,0.2,0.0,1000.53,53.74,89,360.56
2019-03-20 17:00:00,1.5,0.0,1003.84,36.28,90,243.86
2019-03-20 18:00:00,1.4,0.0,984.32,1.46,88,13.7
2019-03-20 19:00:00,4.3,0.0,1025.17,-4.33,96,0.0
2019-03-20 20:00:00,2.5,0.0,1017.77,-4.96,94,0.0
2019-03-20 21:00:00,3.9,0.0,964.28,-5.96,89,0.0
2019-03-20 22:00:00,3.6,0.0,948.17,-5.16,93,0.0
2019-03-20 23:00:00,3.1,0.0,965.66,-4.46,95,0.0
2019-03-21 00:00:00,1.6,0.0,952.62,-4.13,96,0.0
2019-03-21 01:00:00,2.9,0.0,1015.61,-4.06,98,0.0
2019-03-21 02:00:00,1.7,0.0,976.54,-4.38,98,0.0
2019-03-21 03:00:00,0.7,0.0,1025.87,-5.55,96,0.0
2019-03-21 04:00:00,1.4,0.0,979.44,-6.21,99,0.0
2019-03-21 05:00:00,2.4,0.0,983.05,-5.54,100,0.0
2019-03-21 06:00:00,1.9,0.0,1007.16,-5.39,99,0.0
2019-03-21 07:00:00,3.3,0.0,1013.42,1.9,100,0.0
2019-03-21 08:00:00,2.5,0.0,1017.23,25.48,99,122.52
2019-03-21 09:00:00,2.2,0.0,976.05,60.15,96,582.36
2019-03-21 10:00:00,1.7,0.0,943.85,80.23,92,1137.94
2019-03-21 11:00:00,3.2,0.0,946.69,119.37,87,1402.26
2019-03-21 12:00:00,3.0,0.0,982.51,187.73,85,2487.65
2019-03-21 13:00:00,4.9,0.0,1024.44,216.56,76,2752.71
2019-03-21 14:00:00,5.3,0.0,1021.73,227.31,68,3642.34
2019-03-21 15:00:00,5.0,0.0,978.7,197.42,69,3194.91
2019-03-21 16:00:00,3.0,0.96,995.7,159.1,67,1767.0
2019-03-21 17:00:00,4.1,0.0,968.92,71.44,69,1200.98
2019-03-21 18:00:00,3.2,0.0,1027.45,42.91,69,205.06
2019-03-21 19:00:00,1.4,0.0,1000.99,0.2,74,0.0
2019-03-21 20:00:00,0.4,0.0,1021.27,-7.36,85,0.0
2019-03-21 21:00:00,1.6,0.0,963.86,-7.94,92,0.0
2019-03-21 22:00:00,0.4,0.0,1032.72,-7.71,89,0.0
2019-03-21 23:00:00,1.1,0.0,999.85,-8.29,90,0.0
2019-03-22 00:00:00,2.0,0.0,950.73,-7.38,92,0.0
2019-03-22 01:00:00,1.1,0.0,958.51,-7.14,95,0.0
2019-03-22 02:00:00,2.0,0.0,1006.42,-6.58,94,0.0
2019-03-22 03:00:00,1.8,0.0,977.74,-6.64,92,0.0
2019-03-22 04:00:00,1.3,0.0,996.41,-5.84,93,0.0
2019-03-22 05:00:00,0.6,0.0,985.08,-6.49,93,0.0
2019-03-22 06:00:00,0.5,0.0,1002.65,-7.63,98,0.0
2019-03-22 07:00:00,1.4,27.95,1008.87,18.12,96,0.0
2019-03-22 08:00:00,1.9,58.7,984.58,122.47,92,224.72
2019-03-22 09:00:00,1.5,57.46,1048.13,226.15,90,279.85
2019-03-22 10:00:00,2.1,57.11,1009.26,362.57,70,1662.33
2019-03-22 11:00:00,3.7,61.57,1014.97,455.93,44,5052.61
2019-03-22 12:00:00,4.6,58.11,966.94,512.95,36,6217.68
2019-03-22 13:00:00,5.7,61.02,998.22,535.5,31,4132.88
2019-03-22 14:00:00,4.3,60.94,982.28,504.06,30,4327.03
2019-03-22 15:00:00,6.2,60.94,973.06,453.12,34,6176.49
2019-03-22 16:00:00,5.7,59.34,994.53,282.39,46,1550.53
2019-03-22 17:00:00,5.7,47.96,1006.96,236.9,47,2321.2
2019-03-22 18:00:00,1.7,49.41,1019.03,77.03,48,1032.08
2019-03-22 19:00:00,1.2,20.6,1033.86,6.29,57,9.51
2019-03-22 20:00:00,2.6,0.0,1011.45,-7.07,47,0.0
2019-03-22 21:00:00,3.3,0.0,1045.95,-6.93,52,0.0
2019-03-22 22:00:00,2.4,0.0,1021.41,-6.55,54,0.0
2019-03-22 23:00:00,1.8,0.0,969.29,-7.93,58,0.0
2019-03-23 00:00:00,1.5,0.0,1008.68,-6.37,53,0.0
2019-03-23 01:00:00,2.5,0.0,1052.95,-7.33,54,0.0
2019-03-23 02:00:00,2.1,0.0,975.91,-6.91,57,0.0
2019-03-23 03:00:00,0.9,0.0,977.9,-7.45,67,0.0
2019-03-23 04:00:00,0.9,0.0,1014.47,-7.44,71,0.0
2019-03-23 05:00:00,1.8,0.0,1024.79,-7.12,66,0.0
2019-03-23 06:00:00,0.7,0.0,1033.99,-6.8,71,0.0
2019-03-23 07:00:00,0.9,33.54,1031.84,21.23,72,0.0
2019-03-23 08:00:00,0.6,60.21,1033.85,134.32,57,0.0
2019-03-23 09:00:00,2.8,57.54,975.56,287.13,57,473.08
2019-03-23 10:00:00,2.4,59.25,1056.79,368.07,44,2498.0
2019-03-23 11:00:00,2.2,62.33,1042.74,484.62,37,5785.68
2019-03-23 12:00:00,4.3,57.37,1062.61,509.55,31,6245.03
2019-03-23 13:00:00,3.0,60.4,1000.58,656.6,33,5314.73
2019-03-23 14:00:00,3.9,62.41,1056.35,524.05,34,6036.36
2019-03-23 15:00:00,4.0,57.31,1047.8,434.03,31,5321.85
2019-03-23 16:00:00,3.7,61.98,1046.41,349.84,33,2000.15
2019-03-23 17:00:00,4.3,60.26,999.5,244.78,30,2909.92
2019-03-23 18:00:00,4.3,21.15,984.66,42.46,37,317.62
2019-03-23 19:00:00,3.3,0.0,973.24,2.77,41,1.96
2019-03-23 20:00:00,2.6,0.0,1067.24,-6.93,44,0.0
2019-03-23 21:00:00,3.5,0.0,1012.91,-6.31,50,0.0
2019-03-23 22:00:00,1.2,0.0,999.91,-7.83,53,0.0
2019-03-23 23:00:00,2.4,0.0,1042.12,-8.13,60,0.0
2019-03-24 00:00:00,1.9,0.0,990.62,-6.88,69,0.0
2019-03-24 01:00:00,2.1,0.0,993.36,-6.88,71,0.0
2019-03-24 02:00:00,0.8,0.0,991.3,-6.8,72,0.0
2019-03-24 03:00:00,1.4,0.0,998.88,-7.45,77,0.0
2019-03-24 04:00:00,2.1,0.0,992.92,-6.72,73,0.0
2019-03-24 05:00:00,0.2,0.0,991.12,-6.41,79,0.0
2019-03-24 06:00:00,1.8,0.0,1058.73,-6.12,76,0.0
2019-03-24 07:00:00,0.6,0.0,1060.47,6.75,75,0.0
2019-03-24 08:00:00,0.2,4.03,999.0,84.19,71,444.41
2019-03-24 09:00:00,1.4,43.5,1074.66,182.25,69,865.26
2019-03-24 10:00:00,1.5,58.44,1059.82,323.83,66,2690.1
2019-03-24 11:00:00,2.7,46.57,1040.45,427.11,59,4618.89
2019-03-24 12:00:00,2.7,13.48,1017.37,296.31,49,3483.13
2019-03-24 13:00:00,6.3,38.7,1067.46,417.65,35,4109.71
2019-03-24 14:00:00,6.6,21.92,1013.94,335.5,51,3389.29
2019-03-24 15:00:00,3.7,0.0,998.47,125.6,77,911.22
2019-03-24 16:00:00,2.8,0.0,1056.38,40.66,77,303.19
2019-03-24 17:00:00,3.0,0.0,1012.24,16.8,77,82.33
2019-03-24 18:00:00,3.5,0.0,1000.07,2.21,78,20.64
2019-03-24 19:00:00,4.1,0.0,998.25,-4.27,78,0.0
2019-03-24 20:00:00,3.1,0.0,1063.69,-5.42,74,0.0
2019-03-24 21:00:00,2.9,0.0,1055.05,-6.85,80,0.0
2019-03-24 22:00:00,0.9,0.0,1068.42,-7.46,82,0.0
2019-03-24 23:00:00,0.3,0.0,1016.24,-6.82,86,0.0
2019-03-25 00:00:00,1.0,0.0,1014.11,-7.14,87,0.0
2019-03-25 01:00:00,1.1,0.0,1039.01,-6.99,86,0.0
2019-03-25 02:00:00,1.7,0.0,1060.21,-6.91,87,0.0
2019-03-25 03:00:00,0.9,0.0,1066.92,-6.28,84,0.0
2019-03-25 04:00:00,0.7,0.0,1018.86,-7.0,87,0.0
2019-03-25 05:00:00,0.7,0.0,1039.47,-7.07,86,0.0
2019-03-25 06:00:00,1.1,0.0,1017.93,-5.98,88,0.0
2019-03-25 07:00:00,1.9,0.0,1060.87,16.82,85,0.0
2019-03-25 08:00:00,1.1,32.36,1009.66,116.28,72,373.25
2019-03-25 09:00:00,0.6,62.12,989.64,251.85,61,976.27
2019-03-25 10:00:00,2.2,59.37,1041.29,313.1,55,2592.6
2019-03-25 11:00:00,2.3,61.47,984.23,462.5,49,4601.66
2019-03-25 12:00:00,1.8,58.84,1040.4,494.11,40,4923.59
2019-03-25 13:00:00,2.4,51.54,1006.36,448.31,36,4694.29
2019-03-25 14:00:00,2.6,58.06,994.63,392.64,32,4518.18
2019-03-25 15:00:00,2.8,57.3,1064.72,377.11,24,3425.0
2019-03-25 16:00:00,2.6,59.72,1045.87,353.82,26,3846.33
2019-03-25 17:00:00,3.2,59.25,995.41,223.67,34,2136.26
2019-03-25 18:00:00,2.7,19.38,979.87,87.32,44,240.7
2019-03-25 19:00:00,1.7,0.0,1015.32,4.0,49,2.09
2019-03-25 20:00:00,1.6,0.0,1072.49,-6.5,53,0.0
2019-03-25 21:00:00,1.4,0.0,1027.04,-6.75,63,0.0
2019-03-25 22:00:00,1.5,0.0,1047.55,-7.75,69,0.0
2019-03-25 23:00:00,0.7,0.0,1016.15,-7.24,70,0.0
2019-03-26 00:00:00,1.2,0.0,1002.82,-7.18,70,0.0
2019-03-26 01:00:00,1.0,0.0,1038.18,-7.51,73,0.0
2019-03-26 02:00:00,1.2,0.0,994.69,-6.4,76,0.0
2019-03-26 03:00:00,1.1,0.0,1071.81,-6.9,81,0.0
2019-03-26 04:00:00,1.5,0.0,1023.68,-7.26,84,0.0
2019-03-26 05:00:00,0.8,0.0,1002.48,-6.97,86,0.0
2019-03-26 06:00:00,0.4,0.0,1037.18,-6.18,87,0.0
2019-03-26 07:00:00,0.3,17.17,1072.15,27.29,84,0.0
2019-03-26 08:00:00,0.5,59.87,1055.4,192.44,68,68.35
2019-03-26 09:00:00,1.9,59.87,1060.77,245.47,71,612.38
2019-03-26 10:00:00,1.5,62.83,1014.15,399.86,64,677.93
2019-03-26 11:00:00,1.6,58.97,1036.63,499.21,56,2842.76
2019-03-26 12:00:00,2.0,61.16,1062.95,536.5,52,4948.45
2019-03-26 13:00:00,1.3,57.92,1042.01,539.79,47,6411.38
2019-03-26 14:00:00,3.4,61.33,1002.35,534.69,44,6729.65
2019-03-26 15:00:00,6.3,58.76,1028.06,440.09,41,6187.07
2019-03-26 16:00:00,5.0,60.96,974.36,380.52,38,5774.61
2019-03-26 17:00:00,5.4,62.49,1008.86,302.15,38,3967.22
2019-03-26 18:00:00,3.6,54.15,995.19,130.24,45,1253.21
2019-03-26 19:00:00,2.4,20.64,985.95,10.55,46,787.23
2019-03-26 20:00:00,2.3,0.0,1070.39,-7.27,47,22.29
2019-03-26 21:00:00,2.8,0.0,1038.87,-7.68,55,0.0
2019-03-26 22:00:00,1.9,0.0,1043.55,-7.79,58,0.0
2019-03-26 23:00:00,1.3,0.0,982.88,-7.89,67,0.0
2019-03-27 00:00:00,0.4,0.0,1022.01,-7.75,77,0.0
2019-03-27 01:00:00,1.0,0.0,1016.29,-7.87,79,0.0
2019-03-27 02:00:00,1.8,0.0,1012.27,-7.28,89,0.0
2019-03-27 03:00:00,0.9,0.0,1060.12,-7.06,90,0.0
2019-03-27 04:00:00,0.8,0.0,970.45,-7.01,95,0.0
2019-03-27 05:00:00,0.3,0.0,1060.34,-7.28,96,0.0
2019-03-27 06:00:00,0.3,0.0,1009.6,-6.07,96,0.0
2019-03-27 07:00:00,0.4,15.03,1060.95,23.45,99,0.0
2019-03-27 08:00:00,1.1,51.65,1034.41,146.11,92,0.0
2019-03-27 09:00:00,2.1,59.94,999.04,270.58,85,68.42
2019-03-27 10:00:00,2.3,61.12,1023.9,374.61,76,482.78
2019-03-27 11:00:00,1.6,59.48,1061.49,435.23,70,2405.76
2019-03-27 12:00:00,1.6,49.71,1063.83,403.39,62,3386.02
2019-03-27 13:00:00,1.4,42.14,1055.86,395.76,58,3160.35
2019-03-27 14:00:00,2.7,62.9,996.38,518.08,43,4013.25
2019-03-27 15:00:00,3.6,60.91,1034.12,397.86,32,3205.51
2019-03-27 16:00:00,4.9,61.15,1021.22,432.53,29,2009.51
2019-03-27 17:00:00,3.8,19.64,1034.67,174.58,31,1451.29
2019-03-27 18:00:00,2.3,19.99,1063.3,87.34,33,728.73
2019-03-27 19:00:00,1.3,6.16,965.39,15.74,37,691.85
2019-03-27 20:00:00,1.4,0.0,1054.98,-7.58,48,15.44
2019-03-27 21:00:00,2.2,0.0,995.36,-8.37,52,0.0
2019-03-27 22:00:00,5.0,0.0,1039.24,-7.91,49,0.0
2019-03-27 23:00:00,2.2,0.0,1039.62,-7.43,54,0.0
2019-03-28 00:00:00,1.0,0.0,996.1,-8.84,55,0.0
2019-03-28 01:00:00,3.2,0.0,985.77,-8.47,61,0.0
2019-03-28 02:00:00,2.1,0.0,1052.9,-7.74,61,0.0
2019-03-28 03:00:00,2.3,0.0,1061.88,-7.88,63,0.0
2019-03-28 04:00:00,2.4,0.0,1031.34,-7.54,67,0.0
2019-03-28 05:00:00,3.5,0.0,987.46,-6.62,65,0.0
2019-03-28 06:00:00,3.3,0.0,1060.89,-6.26,62,0.0
2019-03-28 07:00:00,2.4,15.01,1015.41,19.69,66,0.0
2019-03-28 08:00:00,2.0,61.51,1038.39,154.13,50,0.0
2019-03-28 09:00:00,3.5,58.08,1038.87,279.62,48,0.0
2019-03-28 10:00:00,1.8,58.45,1005.16,393.71,48,162.57
2019-03-28 11:00:00,1.0,61.82,1047.41,481.68,48,2667.28
2019-03-28 12:00:00,1.7,61.25,1054.27,543.15,43,5919.58
2019-03-28 13:00:00,2.7,59.26,1018.64,542.85,40,6327.24
2019-03-28 14:00:00,1.5,62.52,967.33,570.58,39,6095.73
2019-03-28 15:00:00,2.5,61.31,1048.76,507.62,43,6248.97
2019-03-28 16:00:00,1.4,62.85,1047.12,246.19,45,4186.12
2019-03-28 17:00:00,0.7,61.72,1053.27,181.05,42,3536.29
2019-03-28 18:00:00,1.3,42.4,1014.99,99.94,43,2591.74
2019-03-28 19:00:00,3.9,0.0,1039.09,5.99,53,847.94
2019-03-28 20:00:00,5.3,0.0,977.32,-6.38,53,9.76
2019-03-28 21:00:00,6.0,0.0,994.58,-6.3,51,0.0
2019-03-28 22:00:00,4.7,0.0,1038.61,-5.99,52,0.0
2019-03-28 23:00:00,3.2,0.0,1039.75,-6.1,52,0.0
2019-03-29 00:00:00,3.0,0.0,1059.23,-6.1,52,0.0
2019-03-29 01:00:00,3.6,0.0,1061.59,-6.08,56,0.0
2019-03-29 02:00:00,3.5,0.0,977.76,-6.06,57,0.0
2019-03-29 03:00:00,4.4,0.0,977.81,-6.16,53,0.0
2019-03-29 04:00:00,3.9,0.0,1004.47,-5.47,51,0.0
