hour,demand,solar_prod,wind_prod,battery_soc,effective_demand,solar_strategy,wind_strategy,grid_purchased
8212,36.95973145,8.827222333333333,41.06313333333344,0.11427530104028699,36.35871334239582,honest,honest,0.0
8213,56.07496474999999,0.0,47.70286666666666,0.06824099329302567,43.86265755234547,honest,honest,0.0
8214,95.980235575,0.0,62.54573333333334,0.05,92.51444684932511,hide_information,honest,29.968713515991773
8215,109.33738655,0.0,62.20826666666658,0.05,109.33738655,hide_information,honest,47.12911988333342
8216,104.057346325,0.0,66.22306666666691,0.05,104.057346325,hide_information,honest,37.83427965833309
8217,85.35987457499999,0.0,68.70636666666677,0.05,85.35987457499999,hide_information,honest,16.653507908333225
8218,104.094550825,22.995422,70.40956666666669,0.05,104.094550825,honest,honest,10.689562158333302
8219,106.01322905,37.33877833333335,76.33439999999983,0.0863847590958326,106.01322905,honest,honest,0.0
8220,104.204619725,738.6593410000004,66.80126666666669,0.2875,97.2915154967918,honest,honest,0.0
8221,85.399232775,1366.722780333332,67.23333333333345,0.2875,40.274232775,honest,honest,0.0
8222,85.4053732,453.74606533333406,63.57496666666649,0.2875,40.2803732,honest,honest,0.0
8223,85.3766615,112.41916533333344,58.07106666666665,0.2875,40.2516615,honest,honest,0.0
8224,111.885928925,0.0,47.91989999999979,0.05,66.760928925,hide_information,honest,18.84102892500021
8225,114.540629825,0.3642333333333333,41.27673333333328,0.05051903249999998,114.540629825,hide_information,honest,73.00893315833338
8226,114.559891725,0.0345666666666666,35.59733333333333,0.05,114.46127555000001,honest,deception,78.82937555000001
8227,96.167292225,0.5014333333333334,37.365533333333325,0.05,96.167292225,honest,deception,58.30032555833334
8228,96.121703425,0.6605666666666667,37.00083333333336,0.05,96.121703425,honest,deception,58.46030342499998
8229,95.95179852499999,0.4488333333333333,37.40236666666663,0.05,95.95179852499999,honest,deception,58.100598525000024
8230,95.6816097,0.849,50.60776666666669,0.051209825,95.6816097,hide_information,honest,44.47954303333331
8231,97.70937789999999,0.0219333333333333,49.31766666666667,0.05003125500000003,97.47951115,hide_information,honest,48.146491149999996
8232,55.808542625,0.0,44.67420000000018,0.05,55.802604175,hide_information,honest,11.128404174999822
8233,36.515753225,0.0,42.81880000000002,0.0799394721812501,36.515753225,deception,honest,0.0
8234,36.546814925,0.0,31.0305333333334,0.05081803608316186,30.85831521056248,deception,honest,0.0
8235,36.57936505,0.0,32.96130000000005,0.05,36.423938194199245,deception,honest,3.4626381941991937
8236,36.95567145,0.0,28.654133333333316,0.05,36.95567145,deception,honest,8.30153811666668
8237,56.081528049999996,0.0,21.67106666666668,0.05,56.081528049999996,hide_information,honest,34.41046138333331
8238,95.97818947500001,0.0,21.18583333333334,0.05,95.97818947500001,hide_information,honest,74.79235614166667
8239,109.33526432500001,0.0,25.088566666666587,0.05,109.33526432500001,hide_information,honest,84.24669765833343
8240,104.05619064999999,0.0,23.23853333333333,0.05,104.05619064999999,hide_information,honest,80.81765731666667
8241,85.34216702500001,2.1197223333333333,21.215966666666656,0.053020604325,85.34216702500001,hide_information,honest,62.64239472500002
8242,104.084475675,2.045289,21.54026666666667,0.05,103.51056085325,honest,honest,79.92500518658332
8243,106.01895929999999,10.3866,21.08343333333329,0.05,106.01895929999999,honest,honest,74.5489259666667
8244,104.205116425,16.768667333333333,21.99629999999999,0.05,104.205116425,honest,honest,65.44014909166668
8245,85.39858995,7.676944666666666,22.43553333333342,0.05,85.39858995,honest,honest,55.28611194999991
8246,85.4031002,10.555722333333335,29.68150000000011,0.05,85.4031002,honest,honest,45.16587786666655
8247,85.37168422500001,13.042878,30.75710000000005,0.05,85.37168422500001,honest,honest,41.57170622499996
8248,111.87653885,0.1312333333333333,45.251,0.05018700749999999,111.87653885,hide_information,honest,66.53367551666668
8249,114.53745447499999,0.0,26.85623333333341,0.05,114.50192304999999,hide_information,honest,87.64568971666658
8250,114.54942000000001,0.0287333333333333,30.32423333333332,0.05,114.54942000000001,honest,deception,84.19645333333335
8251,96.16010695,0.065,35.67916666666677,0.05,96.16010695,honest,deception,60.415940283333235
8252,96.11422867499999,0.0,41.477500000000056,0.05,96.11422867499999,honest,deception,54.63672867499994
8253,95.94330389999999,0.0,42.34013333333341,0.05,95.94330389999999,honest,deception,53.60317056666658
