datetime;generacion_kwh;precio_base_eur_kwh;multiplicador;precio_eur_kwh
2025-07-04T01:00:00+02:00;9477155.0;133.76;0.8839;118.225033
2025-07-04T02:00:00+02:00;10079278.0;133.41;0.8602;114.756454
2025-07-04T03:00:00+02:00;10088344.0;130.23;0.8598;111.974651
2025-07-04T04:00:00+02:00;10008317.0;130.37;0.863;112.505345
2025-07-04T05:00:00+02:00;8585802.0;130.9;0.9189;120.285971
2025-07-04T06:00:00+02:00;7542925.0;136.9;0.9599;131.414387
2025-07-04T07:00:00+02:00;6241868.0;140.99;1.0111;142.554765
2025-07-04T08:00:00+02:00;5166079.0;161.74;1.0534;170.378143
2025-07-04T09:00:00+02:00;4560069.0;141.65;1.0772;152.591196
2025-07-04T10:00:00+02:00;4316837.0;190.6;1.0868;207.145416
2025-07-04T11:00:00+02:00;4004641.0;187.99;1.0991;206.617029
2025-07-04T12:00:00+02:00;3670023.0;191.43;1.1122;212.917106
2025-07-04T13:00:00+02:00;3350227.0;189.41;1.1248;213.052599
2025-07-04T14:00:00+02:00;3169615.0;124.16;1.1319;140.539875
2025-07-04T15:00:00+02:00;3226528.0;124.5;1.1297;140.646061
2025-07-04T16:00:00+02:00;3402929.0;123.69;1.1227;138.872904
2025-07-04T17:00:00+02:00;3700178.0;127.28;1.1111;141.415626
2025-07-04T18:00:00+02:00;4404777.0;206.43;1.0833;223.635623
2025-07-04T19:00:00+02:00;5503333.0;225.61;1.0401;234.666863
2025-07-04T20:00:00+02:00;7013173.0;231.37;0.9808;226.919398
2025-07-04T21:00:00+02:00;8315017.0;260.44;0.9296;242.095792
2025-07-04T22:00:00+02:00;8251635.0;193.33;0.9321;180.194632
2025-07-04T23:00:00+02:00;7910009.0;175.73;0.9455;166.15147
2025-07-05T00:00:00+02:00;8661619.0;171.73;0.9159;157.293211
2025-07-05T01:00:00+02:00;8431193.0;156.66;0.925;144.909799
2025-07-05T02:00:00+02:00;8315451.0;147.52;0.9295;137.126845
2025-07-05T03:00:00+02:00;8600072.0;141.31;0.9184;129.772571
2025-07-05T04:00:00+02:00;7226459.0;141.42;0.9724;137.513402
2025-07-05T05:00:00+02:00;6868797.0;140.96;0.9864;139.048897
2025-07-05T06:00:00+02:00;6377299.0;144.53;1.0058;145.364243
2025-07-05T07:00:00+02:00;6133560.0;146.63;1.0154;148.881944
2025-07-05T08:00:00+02:00;4764528.0;134.83;1.0692;144.160235
2025-07-05T09:00:00+02:00;3538479.0;73.19;1.1174;81.783872
2025-07-05T10:00:00+02:00;3272551.0;34.85;1.1279;39.306521
2025-07-05T11:00:00+02:00;2860153.0;31.41;1.1441;35.936062
2025-07-05T12:00:00+02:00;2739340.0;31.98;1.1488;36.740147
2025-07-05T13:00:00+02:00;2891957.0;33.79;1.1428;38.616747
2025-07-05T14:00:00+02:00;3208684.0;33.87;1.1304;38.286276
2025-07-05T15:00:00+02:00;3660445.0;34.04;1.1126;37.87365
2025-07-05T16:00:00+02:00;4105919.0;34.51;1.0951;37.791973
2025-07-05T17:00:00+02:00;5510571.0;59.16;1.0399;61.518072
2025-07-05T18:00:00+02:00;6827798.0;76.99;0.9881;76.070328
2025-07-05T19:00:00+02:00;8001521.0;136.21;0.9419;128.295366
2025-07-05T20:00:00+02:00;9285921.0;147.92;0.8914;131.852981
2025-07-05T21:00:00+02:00;9048682.0;171.14;0.9007;154.147613
2025-07-05T22:00:00+02:00;9535247.0;174.27;0.8816;153.632028
2025-07-05T23:00:00+02:00;9333646.0;158.73;0.8895;141.190874
2025-07-06T00:00:00+02:00;8261179.0;155.85;0.9317;145.202627
2025-07-06T01:00:00+02:00;7185061.0;149.86;0.974;145.964245
2025-07-06T02:00:00+02:00;6109343.0;147.84;1.0163;150.251333
2025-07-06T03:00:00+02:00;5496970.0;145.06;1.0404;150.919574
2025-07-06T04:00:00+02:00;5474420.0;145.0;1.0413;150.985745
2025-07-06T05:00:00+02:00;5081513.0;145.83;1.0567;154.103438
2025-07-06T06:00:00+02:00;4306733.0;146.4;1.0872;159.166722
2025-07-06T07:00:00+02:00;3731237.0;143.23;1.1098;158.962066
2025-07-06T08:00:00+02:00;2733115.0;99.6;1.1491;114.449607
2025-07-06T09:00:00+02:00;1703528.0;48.18;1.1896;57.314184
2025-07-06T10:00:00+02:00;1277517.0;41.85;1.2;50.22
2025-07-06T11:00:00+02:00;1248730.0;40.22;1.2;48.264
2025-07-06T12:00:00+02:00;1233511.0;39.67;1.2;47.604
2025-07-06T13:00:00+02:00;1471557.0;41.61;1.1987;49.878224
2025-07-06T14:00:00+02:00;1953325.0;41.65;1.1798;49.137021
2025-07-06T15:00:00+02:00;2578596.0;39.11;1.1552;45.178677
2025-07-06T16:00:00+02:00;3415201.0;40.61;1.1223;45.575263
2025-07-06T17:00:00+02:00;4321484.0;40.33;1.0866;43.823556
2025-07-06T18:00:00+02:00;5911135.0;45.22;1.0241;46.310057
2025-07-06T19:00:00+02:00;7154768.0;77.77;0.9752;75.840947
2025-07-06T20:00:00+02:00;7963108.0;136.72;0.9434;128.982278
2025-07-06T21:00:00+02:00;8118263.0;153.09;0.9373;143.491654
2025-07-06T22:00:00+02:00;7626226.0;156.0;0.9567;149.237973
2025-07-06T23:00:00+02:00;7357410.0;154.09;0.9672;149.039825
2025-07-07T00:00:00+02:00;7231933.0;149.15;0.9722;144.997758
2025-07-07T01:00:00+02:00;6862160.0;140.33;0.9867;138.464067
2025-07-07T02:00:00+02:00;6561120.0;137.4;0.9985;137.199768
2025-07-07T03:00:00+02:00;6383428.0;133.92;1.0055;134.660721
2025-07-07T04:00:00+02:00;6241587.0;130.1;1.0111;131.545341
2025-07-07T05:00:00+02:00;6123686.0;139.2;1.0157;141.39189
2025-07-07T06:00:00+02:00;6019109.0;147.99;1.0199;150.928962
2025-07-07T07:00:00+02:00;5704349.0;149.22;1.0322;154.030589
2025-07-07T08:00:00+02:00;5260782.0;160.69;1.0497;168.673571
2025-07-07T09:00:00+02:00;5000217.0;124.15;1.0599;131.590396
2025-07-07T10:00:00+02:00;4436920.0;166.37;1.0821;180.026369
2025-07-07T11:00:00+02:00;4162747.0;145.21;1.0929;158.695237
2025-07-07T12:00:00+02:00;4770573.0;142.03;1.069;151.824708
2025-07-07T13:00:00+02:00;5472975.0;129.88;1.0413;135.248957
2025-07-07T14:00:00+02:00;6428747.0;64.51;1.0037;64.751831
2025-07-07T15:00:00+02:00;7272007.0;63.27;0.9706;61.408886
2025-07-07T16:00:00+02:00;7430745.0;61.07;0.9643;58.892345
2025-07-07T17:00:00+02:00;8110884.0;61.95;0.9376;58.083874
2025-07-07T18:00:00+02:00;9022362.0;131.19;0.9017;118.300022
2025-07-07T19:00:00+02:00;11461873.0;169.14;0.8058;136.293587
2025-07-07T20:00:00+02:00;12610021.0;215.37;0.7606;163.820857
2025-07-07T21:00:00+02:00;12723775.0;246.88;0.7562;186.684404
2025-07-07T22:00:00+02:00;13346981.0;181.26;0.7317;132.621582
2025-07-07T23:00:00+02:00;13562619.0;173.51;0.7232;125.479689
2025-07-08T00:00:00+02:00;13571951.0;131.59;0.7228;95.115512
2025-07-08T01:00:00+02:00;13375205.0;114.59;0.7306;83.714287
2025-07-08T02:00:00+02:00;13132088.0;102.64;0.7401;75.96554
2025-07-08T03:00:00+02:00;12729336.0;83.63;0.756;63.220598
2025-07-08T04:00:00+02:00;12584786.0;83.83;0.7616;63.848357
2025-07-08T05:00:00+02:00;11999532.0;78.15;0.7847;61.321028
2025-07-08T06:00:00+02:00;11354107.0;110.7;0.81;89.671613
2025-07-08T07:00:00+02:00;10649410.0;125.85;0.8378;105.431638
2025-07-08T08:00:00+02:00;9720558.0;135.32;0.8743;118.308479
2025-07-08T09:00:00+02:00;8546182.0;87.26;0.9205;80.32049
2025-07-08T10:00:00+02:00;7325836.0;134.76;0.9685;130.510689
2025-07-08T11:00:00+02:00;6360623.0;131.73;1.0064;132.576754
2025-07-08T12:00:00+02:00;5287738.0;131.22;1.0486;137.6003
2025-07-08T13:00:00+02:00;5283327.0;130.29;1.0488;136.647683
2025-07-08T14:00:00+02:00;5312845.0;65.53;1.0476;68.651554
2025-07-08T15:00:00+02:00;5158994.0;65.75;1.0537;69.27987
2025-07-08T16:00:00+02:00;5395478.0;67.45;1.0444;70.443813
2025-07-08T17:00:00+02:00;6248907.0;82.0;1.0108;82.887369
2025-07-08T18:00:00+02:00;6828254.0;182.87;0.988;180.682276
2025-07-08T19:00:00+02:00;8273429.0;204.02;0.9312;189.983454
2025-07-08T20:00:00+02:00;9233405.0;246.26;0.8934;220.019944
2025-07-08T21:00:00+02:00;9785558.0;252.56;0.8717;220.164222
2025-07-08T22:00:00+02:00;10342630.0;187.98;0.8498;159.749456
2025-07-08T23:00:00+02:00;10534443.0;185.32;0.8423;156.090929
2025-07-09T00:00:00+02:00;10273769.0;141.19;0.8525;120.368676
2025-07-09T01:00:00+02:00;9713335.0;135.08;0.8746;118.137022
2025-07-09T02:00:00+02:00;9229161.0;132.88;0.8936;118.743247
2025-07-09T03:00:00+02:00;8396548.0;131.43;0.9264;121.75124
2025-07-09T04:00:00+02:00;7412951.0;137.14;0.965;132.345786
2025-07-09T05:00:00+02:00;6594878.0;138.01;0.9972;137.62565
2025-07-09T06:00:00+02:00;6087473.0;136.79;1.0172;139.138758
2025-07-09T07:00:00+02:00;5444423.0;140.78;1.0425;146.757622
2025-07-09T08:00:00+02:00;4434806.0;162.0;1.0822;175.311129
2025-07-09T09:00:00+02:00;3551583.0;156.0;1.1169;174.236916
2025-07-09T10:00:00+02:00;2879096.0;176.04;1.1434;201.275549
2025-07-09T11:00:00+02:00;2569603.0;158.07;1.1555;182.653539
2025-07-09T12:00:00+02:00;2397907.0;154.3;1.1623;179.339135
2025-07-09T13:00:00+02:00;2314664.0;152.79;1.1655;178.084306
2025-07-09T14:00:00+02:00;2570815.0;87.51;1.1555;101.115657
2025-07-09T15:00:00+02:00;2719827.0;89.24;1.1496;102.591645
2025-07-09T16:00:00+02:00;2762068.0;102.06;1.148;117.16016
2025-07-09T17:00:00+02:00;2609156.0;126.33;1.154;145.780722
2025-07-09T18:00:00+02:00;2791207.0;196.08;1.1468;224.866066
2025-07-09T19:00:00+02:00;3147004.0;231.66;1.1328;262.427876
2025-07-09T20:00:00+02:00;4145921.0;236.36;1.0935;258.466486
2025-07-09T21:00:00+02:00;4745708.0;284.92;1.0699;304.847348
2025-07-09T22:00:00+02:00;4907582.0;206.84;1.0636;219.989623
2025-07-09T23:00:00+02:00;4706092.0;178.99;1.0715;191.787461
2025-07-10T00:00:00+02:00;4303789.0;148.12;1.0873;161.053863
2025-07-10T01:00:00+02:00;4054348.0;139.63;1.0971;153.192305
2025-07-10T02:00:00+02:00;4028769.0;136.43;1.0981;149.818735
2025-07-10T03:00:00+02:00;3015814.0;133.04;1.138;151.396102
2025-07-10T04:00:00+02:00;2697446.0;132.64;1.1505;152.601689
2025-07-10T05:00:00+02:00;2197394.0;133.38;1.1702;156.076147
2025-07-10T06:00:00+02:00;1782631.0;140.7;1.1865;166.936829
2025-07-10T07:00:00+02:00;1693250.0;146.91;1.19;174.821251
2025-07-10T08:00:00+02:00;1262050.0;155.28;1.2;186.336
2025-07-10T09:00:00+02:00;728385.0;154.48;1.2;185.376
2025-07-10T10:00:00+02:00;399509.0;217.31;1.2;260.772
2025-07-10T11:00:00+02:00;298233.0;222.3;1.2;266.76
2025-07-10T12:00:00+02:00;415027.0;186.87;1.2;224.244
2025-07-10T13:00:00+02:00;743731.0;183.3;1.2;219.96
2025-07-10T14:00:00+02:00;1185275.0;119.12;1.2;142.944
2025-07-10T15:00:00+02:00;1665083.0;119.28;1.1911;142.073995
2025-07-10T16:00:00+02:00;2131010.0;118.83;1.1728;139.360536
2025-07-10T17:00:00+02:00;2558794.0;120.51;1.1559;139.30332
2025-07-10T18:00:00+02:00;3566586.0;198.99;1.1163;222.135176
2025-07-10T19:00:00+02:00;4099053.0;217.89;1.0954;238.670633
2025-07-10T20:00:00+02:00;4438959.0;232.91;1.082;252.009583
2025-07-10T21:00:00+02:00;4416617.0;272.94;1.0829;295.562035
2025-07-10T22:00:00+02:00;4391811.0;227.65;1.0839;246.740364
2025-07-10T23:00:00+02:00;4797954.0;181.87;1.0679;194.216317
2025-07-11T00:00:00+02:00;5035650.0;148.76;1.0585;157.467989
2025-07-11T01:00:00+02:00;4907847.0;141.66;1.0636;150.664401
2025-07-11T02:00:00+02:00;4512205.0;140.03;1.0791;151.109661
2025-07-11T03:00:00+02:00;4202115.0;136.04;1.0913;148.463017
2025-07-11T04:00:00+02:00;3819480.0;135.93;1.1064;150.38851
2025-07-11T05:00:00+02:00;3179549.0;136.12;1.1315;154.024524
2025-07-11T06:00:00+02:00;2669793.0;144.27;1.1516;166.13885
2025-07-11T07:00:00+02:00;2233883.0;151.83;1.1687;177.447742
2025-07-11T08:00:00+02:00;1674041.0;160.18;1.1907;190.733412
2025-07-11T09:00:00+02:00;1273199.0;154.06;1.2;184.872
2025-07-11T10:00:00+02:00;1259074.0;173.53;1.2;208.236
2025-07-11T11:00:00+02:00;1273850.0;189.48;1.2;227.376
2025-07-11T12:00:00+02:00;1528814.0;193.99;1.1965;232.10046
2025-07-11T13:00:00+02:00;1993117.0;185.93;1.1782;219.061881
2025-07-11T14:00:00+02:00;2596962.0;108.44;1.1544;125.188247
2025-07-11T15:00:00+02:00;3302084.0;106.64;1.1267;120.152966
2025-07-11T16:00:00+02:00;4089943.0;101.64;1.0957;111.370039
2025-07-11T17:00:00+02:00;4918077.0;108.1;1.0632;114.927719
2025-07-11T18:00:00+02:00;7095827.0;180.66;0.9775;176.597585
2025-07-11T19:00:00+02:00;8272600.0;215.73;0.9312;200.894841
2025-07-11T20:00:00+02:00;7983648.0;231.24;0.9426;217.966084
2025-07-11T21:00:00+02:00;8204722.0;242.9;0.9339;226.844866
2025-07-11T22:00:00+02:00;7677838.0;191.72;0.9546;183.020485
2025-07-11T23:00:00+02:00;6305526.0;182.79;1.0086;184.36105
2025-07-12T00:00:00+02:00;4590012.0;156.78;1.0761;168.705227
2025-07-12T01:00:00+02:00;3912368.0;153.5;1.1027;169.266626
2025-07-12T02:00:00+02:00;3350740.0;149.16;1.1248;167.775491
2025-07-12T03:00:00+02:00;3174695.0;141.29;1.1317;159.901531
2025-07-12T04:00:00+02:00;3212466.0;138.79;1.1302;156.866048
2025-07-12T05:00:00+02:00;3009824.0;137.08;1.1382;156.025811
2025-07-12T06:00:00+02:00;2716164.0;144.25;1.1498;165.852749
2025-07-12T07:00:00+02:00;3005898.0;156.11;1.1384;177.710049
2025-07-12T08:00:00+02:00;2533267.0;142.44;1.157;164.796265
2025-07-12T09:00:00+02:00;2317526.0;110.44;1.1654;128.710855
2025-07-12T10:00:00+02:00;2708689.0;75.35;1.1501;86.656499
2025-07-12T11:00:00+02:00;2882570.0;48.45;1.1432;55.388747
2025-07-12T12:00:00+02:00;3087558.0;42.82;1.1352;48.607239
2025-07-12T13:00:00+02:00;2607054.0;31.22;1.1541;36.029448
2025-07-12T14:00:00+02:00;2916297.0;29.57;1.1419;33.765633
2025-07-12T15:00:00+02:00;2535542.0;26.26;1.1569;30.379214
2025-07-12T16:00:00+02:00;2488632.0;51.46;1.1587;59.627092
2025-07-12T17:00:00+02:00;3054475.0;78.28;1.1365;88.961605
2025-07-12T18:00:00+02:00;2812364.0;95.52;1.146;109.463598
2025-07-12T19:00:00+02:00;3255537.0;113.29;1.1285;127.853017
2025-07-12T20:00:00+02:00;3390214.0;142.17;1.1232;159.692411
2025-07-12T21:00:00+02:00;3182310.0;163.83;1.1314;185.361565
2025-07-12T22:00:00+02:00;2425961.0;172.44;1.1612;200.232559
2025-07-12T23:00:00+02:00;2224940.0;159.82;1.1691;186.842078
2025-07-13T00:00:00+02:00;2124008.0;161.3;1.173;189.212595
2025-07-13T01:00:00+02:00;1888212.0;159.4;1.1823;188.462001
2025-07-13T02:00:00+02:00;1571196.0;156.72;1.1948;187.247328
2025-07-13T03:00:00+02:00;1470594.0;158.03;1.1987;189.437752
2025-07-13T04:00:00+02:00;1479041.0;152.19;1.1984;182.386519
2025-07-13T05:00:00+02:00;1543001.0;147.92;1.1959;176.897209
2025-07-13T06:00:00+02:00;1564325.0;149.39;1.1951;178.529894
2025-07-13T07:00:00+02:00;1407112.0;153.05;1.2;183.66
2025-07-13T08:00:00+02:00;1120044.0;103.96;1.2;124.752
2025-07-13T09:00:00+02:00;868341.0;57.48;1.2;68.976
2025-07-13T10:00:00+02:00;735852.0;41.09;1.2;49.308
2025-07-13T11:00:00+02:00;616514.0;35.61;1.2;42.732
2025-07-13T12:00:00+02:00;699641.0;34.77;1.2;41.724
2025-07-13T13:00:00+02:00;723169.0;34.05;1.2;40.86
2025-07-13T14:00:00+02:00;708239.0;33.56;1.2;40.272
2025-07-13T15:00:00+02:00;816181.0;33.96;1.2;40.752
2025-07-13T16:00:00+02:00;1106589.0;35.5;1.2;42.6
2025-07-13T17:00:00+02:00;1540232.0;40.99;1.196;49.024316
2025-07-13T18:00:00+02:00;2200635.0;69.99;1.17;81.890685
2025-07-13T19:00:00+02:00;2739793.0;115.37;1.1488;132.540494
2025-07-13T20:00:00+02:00;3169781.0;154.65;1.1319;175.051275
2025-07-13T21:00:00+02:00;3495586.0;172.28;1.1191;192.799511
2025-07-13T22:00:00+02:00;3772741.0;178.91;1.1082;198.269045
2025-07-13T23:00:00+02:00;3833676.0;165.02;1.1058;182.480603
2025-07-14T00:00:00+02:00;3689360.0;151.06;1.1115;167.900886
2025-07-14T01:00:00+02:00;3711853.0;145.49;1.1106;161.581213
2025-07-14T02:00:00+02:00;3968875.0;143.19;1.1005;157.579426
2025-07-14T03:00:00+02:00;3949936.0;142.72;1.1012;157.168499
2025-07-14T04:00:00+02:00;3770219.0;142.59;1.1083;158.033164
2025-07-14T05:00:00+02:00;3537220.0;143.17;1.1175;159.98792
2025-07-14T06:00:00+02:00;3331653.0;152.73;1.1256;171.905683
2025-07-14T07:00:00+02:00;2835799.0;156.61;1.1451;179.326911
2025-07-14T08:00:00+02:00;1724666.0;171.85;1.1888;204.287243
2025-07-14T09:00:00+02:00;1038939.0;128.73;1.2;154.476
2025-07-14T10:00:00+02:00;854522.0;180.63;1.2;216.756
2025-07-14T11:00:00+02:00;1195147.0;146.09;1.2;175.308
2025-07-14T12:00:00+02:00;1651394.0;145.97;1.1916;173.942948
2025-07-14T13:00:00+02:00;1729496.0;148.53;1.1886;176.537303
2025-07-14T14:00:00+02:00;1898795.0;75.42;1.1819;89.139275
2025-07-14T15:00:00+02:00;2422954.0;61.07;1.1613;70.920017
2025-07-14T16:00:00+02:00;2976915.0;70.97;1.1395;80.870609
2025-07-14T17:00:00+02:00;3672142.0;93.15;1.1122;103.597881
2025-07-14T18:00:00+02:00;4609039.0;175.96;1.0753;189.212452
2025-07-14T19:00:00+02:00;5748969.0;197.16;1.0305;203.170106
2025-07-14T20:00:00+02:00;6799388.0;239.05;0.9892;236.461562
2025-07-14T21:00:00+02:00;7528681.0;253.15;0.9605;243.148037
2025-07-14T22:00:00+02:00;7862351.0;185.66;0.9474;175.8882
2025-07-14T23:00:00+02:00;7971929.0;179.96;0.9431;169.712662
2025-07-15T00:00:00+02:00;8066833.0;148.18;0.9393;139.189217
2025-07-15T01:00:00+02:00;7201769.0;145.37;0.9733;141.495444
2025-07-15T02:00:00+02:00;6415036.0;143.18;1.0043;143.793952
2025-07-15T03:00:00+02:00;5863885.0;140.43;1.026;144.076113
2025-07-15T04:00:00+02:00;5470934.0;138.37;1.0414;144.101022
2025-07-15T05:00:00+02:00;5188158.0;140.09;1.0525;147.450224
2025-07-15T06:00:00+02:00;4955945.0;148.84;1.0617;158.019238
2025-07-15T07:00:00+02:00;4796675.0;154.71;1.0679;165.220332
2025-07-15T08:00:00+02:00;4066597.0;169.78;1.0966;186.188995
2025-07-15T09:00:00+02:00;3278179.0;130.63;1.1277;147.305688
2025-07-15T10:00:00+02:00;2663157.0;147.5;1.1518;169.896957
2025-07-15T11:00:00+02:00;2136022.0;159.75;1.1726;187.31889
2025-07-15T12:00:00+02:00;1790470.0;166.78;1.1862;197.828642
2025-07-15T13:00:00+02:00;1865597.0;163.17;1.1832;193.064478
2025-07-15T14:00:00+02:00;2232077.0;87.66;1.1688;102.45679
2025-07-15T15:00:00+02:00;2768839.0;78.93;1.1477;90.586971
2025-07-15T16:00:00+02:00;3528361.0;78.23;1.1178;87.446792
2025-07-15T17:00:00+02:00;4334453.0;98.94;1.0861;107.460139
2025-07-15T18:00:00+02:00;4986837.0;170.67;1.0605;180.988181
2025-07-15T19:00:00+02:00;5645174.0;196.46;1.0346;203.250738
2025-07-15T20:00:00+02:00;5746946.0;238.37;1.0306;245.655292
2025-07-15T21:00:00+02:00;5880432.0;268.34;1.0253;275.132531
2025-07-15T22:00:00+02:00;6601008.0;202.21;0.997;201.598107
2025-07-15T23:00:00+02:00;7044556.0;186.74;0.9795;182.917412
2025-07-16T00:00:00+02:00;7280722.0;138.42;0.9702;134.300875
2025-07-16T01:00:00+02:00;7079106.0;132.96;0.9782;130.057628
2025-07-16T02:00:00+02:00;6337596.0;132.38;1.0073;133.350818
2025-07-16T03:00:00+02:00;5475834.0;128.6;1.0412;133.901585
2025-07-16T04:00:00+02:00;4762525.0;128.98;1.0693;137.915575
2025-07-16T05:00:00+02:00;3902538.0;132.48;1.1031;146.13879
2025-07-16T06:00:00+02:00;2967274.0;142.8;1.1399;162.775337
2025-07-16T07:00:00+02:00;2475234.0;152.0;1.1592;176.203646
2025-07-16T08:00:00+02:00;1805029.0;156.14;1.1856;185.11844
2025-07-16T09:00:00+02:00;1138434.0;135.61;1.2;162.732
2025-07-16T10:00:00+02:00;839002.0;186.34;1.2;223.608
2025-07-16T11:00:00+02:00;789232.0;180.78;1.2;216.936
2025-07-16T12:00:00+02:00;821640.0;180.34;1.2;216.408
2025-07-16T13:00:00+02:00;956264.0;177.96;1.2;213.552
2025-07-16T14:00:00+02:00;1165430.0;112.41;1.2;134.892
2025-07-16T15:00:00+02:00;1502479.0;112.43;1.1975;134.633971
2025-07-16T16:00:00+02:00;1952473.0;113.08;1.1798;133.411097
2025-07-16T17:00:00+02:00;2451654.0;113.24;1.1602;131.376731
2025-07-16T18:00:00+02:00;2814395.0;191.2;1.1459;219.09528
2025-07-16T19:00:00+02:00;3341597.0;225.18;1.1252;253.363922
2025-07-16T20:00:00+02:00;3583654.0;241.53;1.1156;269.461013
2025-07-16T21:00:00+02:00;3862727.0;305.1;1.1047;337.033743
2025-07-16T22:00:00+02:00;4432866.0;231.91;1.0822;250.983151
2025-07-16T23:00:00+02:00;4754185.0;185.79;1.0696;198.722241
2025-07-17T00:00:00+02:00;4696794.0;145.9;1.0719;156.384938
2025-07-17T01:00:00+02:00;4408947.0;140.91;1.0832;152.631522
2025-07-17T02:00:00+02:00;3786573.0;139.41;1.1077;154.41909
2025-07-17T03:00:00+02:00;3341698.0;130.61;1.1252;146.956857
2025-07-17T04:00:00+02:00;3264899.0;130.34;1.1282;147.046742
2025-07-17T05:00:00+02:00;2871144.0;135.56;1.1437;155.035086
2025-07-17T06:00:00+02:00;2290511.0;143.46;1.1665;167.346003
2025-07-17T07:00:00+02:00;1682621.0;150.89;1.1904;179.620482
2025-07-17T08:00:00+02:00;1167526.0;163.16;1.2;195.792
2025-07-17T09:00:00+02:00;571592.0;152.52;1.2;183.024
2025-07-17T10:00:00+02:00;398247.0;196.82;1.2;236.184
2025-07-17T11:00:00+02:00;341732.0;189.56;1.2;227.472
2025-07-17T12:00:00+02:00;520841.0;190.75;1.2;228.9
2025-07-17T13:00:00+02:00;1153673.0;188.32;1.2;225.984
2025-07-17T14:00:00+02:00;1824355.0;121.27;1.1848;143.684651
2025-07-17T15:00:00+02:00;2557567.0;118.78;1.156;137.309261
2025-07-17T16:00:00+02:00;3079347.0;123.58;1.1355;140.32208
2025-07-17T17:00:00+02:00;3406667.0;130.92;1.1226;146.971138
2025-07-17T18:00:00+02:00;4013337.0;205.37;1.0987;225.648894
2025-07-17T19:00:00+02:00;4829019.0;223.59;1.0667;238.495327
2025-07-17T20:00:00+02:00;5620451.0;237.11;1.0355;245.536371
2025-07-17T21:00:00+02:00;6023400.0;246.68;1.0197;251.537236
2025-07-17T22:00:00+02:00;6496701.0;182.71;1.0011;182.906634
2025-07-17T23:00:00+02:00;7118289.0;173.28;0.9766;169.23046
2025-07-18T00:00:00+02:00;7305623.0;141.77;0.9693;137.412347
2025-07-18T01:00:00+02:00;7070772.0;134.63;0.9785;131.735301
2025-07-18T02:00:00+02:00;6665342.0;135.08;0.9944;134.32947
2025-07-18T03:00:00+02:00;6259236.0;130.86;1.0104;132.222953
2025-07-18T04:00:00+02:00;6132366.0;129.35;1.0154;131.342632
2025-07-18T05:00:00+02:00;5876344.0;131.29;1.0255;134.634472
2025-07-18T06:00:00+02:00;5082435.0;138.32;1.0567;146.162354
2025-07-18T07:00:00+02:00;4078627.0;142.84;1.0962;156.577702
2025-07-18T08:00:00+02:00;2967745.0;158.87;1.1399;181.090319
2025-07-18T09:00:00+02:00;2349098.0;142.47;1.1642;165.862897
2025-07-18T10:00:00+02:00;1914691.0;195.87;1.1813;231.37728
2025-07-18T11:00:00+02:00;1788545.0;199.07;1.1862;236.144989
2025-07-18T12:00:00+02:00;1833235.0;196.52;1.1845;232.774673
2025-07-18T13:00:00+02:00;2878092.0;187.49;1.1434;214.374323
2025-07-18T14:00:00+02:00;3922680.0;119.93;1.1023;132.199872
2025-07-18T15:00:00+02:00;4282297.0;123.08;1.0882;133.9314
2025-07-18T16:00:00+02:00;5627306.0;123.01;1.0353;127.348344
2025-07-18T17:00:00+02:00;6499657.0;124.44;1.001;124.559457
2025-07-18T18:00:00+02:00;7682575.0;188.65;0.9544;180.054644
2025-07-18T19:00:00+02:00;8369954.0;191.19;0.9274;177.310364
2025-07-18T20:00:00+02:00;9370040.0;228.52;0.8881;202.94223
2025-07-18T21:00:00+02:00;9264752.0;239.58;0.8922;213.756365
2025-07-18T22:00:00+02:00;10071636.0;173.16;0.8605;149.000604
2025-07-18T23:00:00+02:00;10597836.0;165.29;0.8398;138.808011
2025-07-19T00:00:00+02:00;10850566.0;150.98;0.8298;125.290027
2025-07-19T01:00:00+02:00;10466675.0;148.61;0.8449;125.566987
2025-07-19T02:00:00+02:00;9973955.0;142.0;0.8643;122.733581
2025-07-19T03:00:00+02:00;9182424.0;132.16;0.8955;118.342768
2025-07-19T04:00:00+02:00;8655072.0;130.01;0.9162;119.113952
2025-07-19T05:00:00+02:00;8094973.0;131.89;0.9382;123.741645
2025-07-19T06:00:00+02:00;7571682.0;137.69;0.9588;132.017008
2025-07-19T07:00:00+02:00;7148729.0;139.91;0.9754;136.47282
2025-07-19T08:00:00+02:00;7001551.0;104.83;0.9812;102.86142
2025-07-19T09:00:00+02:00;6798952.0;56.75;0.9892;56.136483
2025-07-19T10:00:00+02:00;5052951.0;47.2;1.0579;49.930838
2025-07-19T11:00:00+02:00;4884786.0;42.52;1.0645;45.261282
2025-07-19T12:00:00+02:00;4380122.0;41.33;1.0843;44.814867
2025-07-19T13:00:00+02:00;3805230.0;40.63;1.1069;44.974475
2025-07-19T14:00:00+02:00;3891970.0;40.56;1.1035;44.758625
2025-07-19T15:00:00+02:00;4360417.0;41.39;1.0851;44.912002
2025-07-19T16:00:00+02:00;4957317.0;43.03;1.0616;45.681418
2025-07-19T17:00:00+02:00;5961483.0;42.39;1.0221;43.327901
2025-07-19T18:00:00+02:00;6367466.0;44.48;1.0062;44.753945
2025-07-19T19:00:00+02:00;7284445.0;86.75;0.9701;84.155777
2025-07-19T20:00:00+02:00;7785088.0;117.84;0.9504;111.995828
