datetime;generacion_mwh;precio_base_eur_mwh;multiplicador;precio_eur_mwh
2025-08-04T06:00:00+02:00;161.917;140.1;1.2926;181.098
2025-08-04T07:00:00+02:00;565.5;153.23;1.2731;195.073
2025-08-04T08:00:00+02:00;5262.25;165.35;1.0454;172.861
2025-08-04T09:00:00+02:00;13136.667;119.57;0.6637;79.364
2025-08-04T10:00:00+02:00;17806.333;157.69;0.4374;68.975
2025-08-04T11:00:00+02:00;19203.417;140.46;0.4;56.184
2025-08-04T12:00:00+02:00;20391.5;132.8;0.4;53.12
2025-08-04T13:00:00+02:00;20610.167;127.34;0.4;50.936
2025-08-04T14:00:00+02:00;20489.5;61.45;0.4;24.58
2025-08-04T15:00:00+02:00;19892.917;61.06;0.4;24.424
2025-08-04T16:00:00+02:00;19872.333;63.4;0.4;25.36
2025-08-04T17:00:00+02:00;19128.0;86.5;0.4;34.6
2025-08-04T18:00:00+02:00;17209.833;167.98;0.4663;78.333
2025-08-04T19:00:00+02:00;11818.417;204.63;0.7276;148.898
2025-08-04T20:00:00+02:00;3943.417;240.55;1.1093;266.853
2025-08-04T21:00:00+02:00;314.583;315.71;1.2852;405.762
2025-08-04T22:00:00+02:00;134.917;216.65;1.2939;280.333
2025-08-04T23:00:00+02:00;132.75;191.79;1.2941;248.186
2025-08-05T00:00:00+02:00;80.083;188.58;1.2966;244.513
2025-08-05T01:00:00+02:00;12.0;155.77;1.2999;202.486
2025-08-05T02:00:00+02:00;12.0;143.44;1.2999;186.458
2025-08-05T03:00:00+02:00;12.0;139.88;1.2999;181.83
2025-08-05T04:00:00+02:00;12.0;138.82;1.2999;180.453
2025-08-05T05:00:00+02:00;12.0;134.85;1.2999;175.292
2025-08-05T06:00:00+02:00;12.0;147.23;1.2999;191.385
2025-08-05T07:00:00+02:00;401.833;155.01;1.281;198.569
2025-08-05T08:00:00+02:00;5018.0;152.69;1.0573;161.433
2025-08-05T09:00:00+02:00;12969.917;93.48;0.6718;62.803
2025-08-05T10:00:00+02:00;17746.083;126.42;0.4403;55.667
2025-08-05T11:00:00+02:00;19604.417;122.63;0.4;49.052
2025-08-05T12:00:00+02:00;20001.25;121.3;0.4;48.52
2025-08-05T13:00:00+02:00;20728.167;118.92;0.4;47.568
2025-08-05T14:00:00+02:00;20665.583;53.86;0.4;21.544
2025-08-05T15:00:00+02:00;19978.833;53.85;0.4;21.54
2025-08-05T16:00:00+02:00;19451.583;54.65;0.4;21.86
2025-08-05T17:00:00+02:00;18264.833;53.6;0.4152;22.254
2025-08-05T18:00:00+02:00;16497.417;124.05;0.5009;62.131
2025-08-05T19:00:00+02:00;11341.083;177.36;0.7508;133.159
2025-08-05T20:00:00+02:00;3672.917;219.78;1.1225;246.694
2025-08-05T21:00:00+02:00;207.75;241.59;1.2904;311.751
2025-08-05T22:00:00+02:00;38.083;172.73;1.2986;224.314
2025-08-05T23:00:00+02:00;28.167;158.45;1.2991;205.845
2025-08-06T00:00:00+02:00;26.5;117.67;1.2992;152.877
2025-08-06T01:00:00+02:00;26.0;112.99;1.2992;146.799
2025-08-06T02:00:00+02:00;26.0;118.72;1.2992;154.244
2025-08-06T03:00:00+02:00;26.0;114.82;1.2992;149.177
2025-08-06T04:00:00+02:00;26.0;121.11;1.2992;157.349
2025-08-06T05:00:00+02:00;22.583;132.13;1.2994;171.688
2025-08-06T06:00:00+02:00;9.0;130.04;1.3;169.052
2025-08-06T07:00:00+02:00;352.917;144.71;1.2834;185.718
2025-08-06T08:00:00+02:00;4708.667;157.78;1.0723;169.18
2025-08-06T09:00:00+02:00;13078.083;135.97;0.6666;90.636
2025-08-06T10:00:00+02:00;18555.167;169.8;0.4011;68.109
2025-08-06T11:00:00+02:00;20861.667;144.18;0.4;57.672
2025-08-06T12:00:00+02:00;21651.25;143.71;0.4;57.484
2025-08-06T13:00:00+02:00;21913.667;139.61;0.4;55.844
2025-08-06T14:00:00+02:00;21590.333;74.18;0.4;29.672
2025-08-06T15:00:00+02:00;20927.417;74.47;0.4;29.788
2025-08-06T16:00:00+02:00;20275.5;77.07;0.4;30.828
2025-08-06T17:00:00+02:00;18744.333;102.92;0.4;41.168
2025-08-06T18:00:00+02:00;15941.25;203.89;0.5278;107.615
2025-08-06T19:00:00+02:00;10486.583;234.14;0.7922;185.485
2025-08-06T20:00:00+02:00;3413.5;245.26;1.135;278.378
2025-08-06T21:00:00+02:00;239.917;310.16;1.2889;399.752
2025-08-06T22:00:00+02:00;76.75;221.38;1.2968;287.078
2025-08-06T23:00:00+02:00;75.333;182.58;1.2968;236.776
2025-08-07T00:00:00+02:00;49.0;153.09;1.2981;198.728
2025-08-07T01:00:00+02:00;49.0;143.09;1.2981;185.747
2025-08-07T02:00:00+02:00;49.0;139.83;1.2981;181.515
2025-08-07T03:00:00+02:00;49.0;141.25;1.2981;183.358
2025-08-07T04:00:00+02:00;49.0;140.56;1.2981;182.462
2025-08-07T05:00:00+02:00;49.0;141.12;1.2981;183.189
2025-08-07T06:00:00+02:00;49.0;150.72;1.2981;195.651
2025-08-07T07:00:00+02:00;411.083;157.93;1.2806;202.239
2025-08-07T08:00:00+02:00;5205.917;177.97;1.0482;186.54
2025-08-07T09:00:00+02:00;14091.833;137.76;0.6175;85.06
2025-08-07T10:00:00+02:00;18875.167;167.97;0.4;67.188
2025-08-07T11:00:00+02:00;20569.5;140.37;0.4;56.148
2025-08-07T12:00:00+02:00;21517.667;139.72;0.4;55.888
2025-08-07T13:00:00+02:00;21732.083;139.5;0.4;55.8
2025-08-07T14:00:00+02:00;21898.167;73.0;0.4;29.2
2025-08-07T15:00:00+02:00;21792.0;72.17;0.4;28.868
2025-08-07T16:00:00+02:00;21451.0;73.28;0.4;29.312
2025-08-07T17:00:00+02:00;20815.75;97.84;0.4;39.136
2025-08-07T18:00:00+02:00;18750.167;189.06;0.4;75.624
2025-08-07T19:00:00+02:00;12481.0;224.37;0.6955;156.056
2025-08-07T20:00:00+02:00;3786.917;241.28;1.1169;269.493
2025-08-07T21:00:00+02:00;194.083;276.48;1.2911;356.957
2025-08-07T22:00:00+02:00;30.25;188.02;1.299;244.241
2025-08-07T23:00:00+02:00;27.333;172.07;1.2992;223.546
2025-08-08T00:00:00+02:00;26.083;145.34;1.2992;188.829
2025-08-08T01:00:00+02:00;19.167;142.85;1.2996;185.642
2025-08-08T02:00:00+02:00;9.0;144.44;1.3;187.772
2025-08-08T03:00:00+02:00;9.0;138.78;1.3;180.414
2025-08-08T04:00:00+02:00;9.0;137.48;1.3;178.724
2025-08-08T05:00:00+02:00;9.0;139.81;1.3;181.753
2025-08-08T06:00:00+02:00;9.333;143.32;1.3;186.316
2025-08-08T07:00:00+02:00;329.0;149.99;1.2845;192.668
2025-08-08T08:00:00+02:00;4551.25;174.12;1.0799;188.03
2025-08-08T09:00:00+02:00;12824.167;132.12;0.6789;89.696
2025-08-08T10:00:00+02:00;17462.75;163.83;0.4541;74.389
2025-08-08T11:00:00+02:00;19479.833;127.88;0.4;51.152
2025-08-08T12:00:00+02:00;20751.583;124.9;0.4;49.96
2025-08-08T13:00:00+02:00;21388.167;115.34;0.4;46.136
2025-08-08T14:00:00+02:00;21348.083;49.46;0.4;19.784
2025-08-08T15:00:00+02:00;20589.083;49.95;0.4;19.98
2025-08-08T16:00:00+02:00;19925.0;60.16;0.4;24.064
2025-08-08T17:00:00+02:00;18420.333;104.17;0.4076;42.465
2025-08-08T18:00:00+02:00;15961.0;195.5;0.5269;103.0
2025-08-08T19:00:00+02:00;10405.917;235.05;0.7961;187.125
2025-08-08T20:00:00+02:00;3152.833;240.36;1.1477;275.853
2025-08-08T21:00:00+02:00;155.333;271.11;1.293;350.533
2025-08-08T22:00:00+02:00;17.583;181.75;1.2996;236.208
2025-08-08T23:00:00+02:00;14.333;174.31;1.2998;226.566
2025-08-09T00:00:00+02:00;14.0;147.93;1.2998;192.28
2025-08-09T01:00:00+02:00;14.0;148.67;1.2998;193.242
2025-08-09T02:00:00+02:00;14.0;149.49;1.2998;194.308
2025-08-09T03:00:00+02:00;14.0;146.71;1.2998;190.695
2025-08-09T04:00:00+02:00;14.0;146.24;1.2998;190.084
2025-08-09T05:00:00+02:00;14.0;146.04;1.2998;189.824
2025-08-09T06:00:00+02:00;14.0;151.39;1.2998;196.778
2025-08-09T07:00:00+02:00;311.5;158.13;1.2854;203.258
2025-08-09T08:00:00+02:00;4853.917;145.59;1.0652;155.085
2025-08-09T09:00:00+02:00;13357.25;84.61;0.6531;55.255
2025-08-09T10:00:00+02:00;18099.417;34.56;0.4232;14.626
2025-08-09T11:00:00+02:00;19033.917;34.26;0.4;13.704
2025-08-09T12:00:00+02:00;19710.667;34.0;0.4;13.6
2025-08-09T13:00:00+02:00;19173.5;32.96;0.4;13.184
2025-08-09T14:00:00+02:00;19077.417;32.86;0.4;13.144
2025-08-09T15:00:00+02:00;18369.0;33.37;0.4101;13.686
2025-08-09T16:00:00+02:00;19011.167;33.29;0.4;13.316
2025-08-09T17:00:00+02:00;18957.667;37.87;0.4;15.148
2025-08-09T18:00:00+02:00;16324.167;68.41;0.5093;34.838
2025-08-09T19:00:00+02:00;10976.5;109.93;0.7685;84.476
2025-08-09T20:00:00+02:00;3353.583;134.17;1.1379;152.677
2025-08-09T21:00:00+02:00;235.0;144.93;1.2891;186.828
2025-08-09T22:00:00+02:00;114.833;141.86;1.2949;183.697
2025-08-09T23:00:00+02:00;77.917;140.77;1.2967;182.538
2025-08-10T00:00:00+02:00;57.0;150.77;1.2977;195.658
2025-08-10T01:00:00+02:00;43.0;133.46;1.2984;173.285
2025-08-10T02:00:00+02:00;33.0;128.16;1.2989;166.465
2025-08-10T03:00:00+02:00;33.0;114.81;1.2989;149.125
2025-08-10T04:00:00+02:00;33.0;132.84;1.2989;172.544
2025-08-10T05:00:00+02:00;33.0;137.69;1.2989;178.844
2025-08-10T06:00:00+02:00;32.167;142.36;1.2989;184.915
2025-08-10T07:00:00+02:00;325.917;142.79;1.2847;183.441
2025-08-10T08:00:00+02:00;4871.5;102.26;1.0644;108.842
2025-08-10T09:00:00+02:00;12099.75;35.77;0.714;25.54
2025-08-10T10:00:00+02:00;14606.5;40.64;0.5925;24.079
2025-08-10T11:00:00+02:00;14648.833;40.41;0.5905;23.86
2025-08-10T12:00:00+02:00;15273.583;39.61;0.5602;22.188
2025-08-10T13:00:00+02:00;15910.25;39.31;0.5293;20.807
2025-08-10T14:00:00+02:00;16754.5;39.01;0.4884;19.052
2025-08-10T15:00:00+02:00;16694.917;38.79;0.4913;19.057
2025-08-10T16:00:00+02:00;17220.083;39.14;0.4658;18.232
2025-08-10T17:00:00+02:00;18582.5;35.7;0.4;14.28
2025-08-10T18:00:00+02:00;17663.333;65.23;0.4443;28.984
2025-08-10T19:00:00+02:00;11869.667;125.34;0.7252;90.892
2025-08-10T20:00:00+02:00;3341.583;141.68;1.1385;161.305
2025-08-10T21:00:00+02:00;128.25;179.49;1.2943;232.308
2025-08-10T22:00:00+02:00;30.167;187.03;1.299;242.956
2025-08-10T23:00:00+02:00;28.583;160.27;1.2991;208.207
2025-08-11T00:00:00+02:00;28.083;143.13;1.2991;185.944
2025-08-11T01:00:00+02:00;28.0;133.89;1.2991;173.94
2025-08-11T02:00:00+02:00;28.583;133.5;1.2991;173.43
2025-08-11T03:00:00+02:00;28.0;133.46;1.2991;173.382
2025-08-11T04:00:00+02:00;28.0;133.89;1.2991;173.94
2025-08-11T05:00:00+02:00;28.0;134.29;1.2991;174.46
2025-08-11T06:00:00+02:00;28.167;135.66;1.2991;176.239
2025-08-11T07:00:00+02:00;295.583;143.24;1.2862;184.229
2025-08-11T08:00:00+02:00;4698.0;160.86;1.0728;172.566
2025-08-11T09:00:00+02:00;13792.5;121.72;0.632;76.922
2025-08-11T10:00:00+02:00;19741.583;163.66;0.4;65.464
2025-08-11T11:00:00+02:00;21555.833;139.37;0.4;55.748
2025-08-11T12:00:00+02:00;21429.417;131.05;0.4;52.42
2025-08-11T13:00:00+02:00;21673.333;128.23;0.4;51.292
2025-08-11T14:00:00+02:00;21850.833;57.45;0.4;22.98
2025-08-11T15:00:00+02:00;21253.833;56.54;0.4;22.616
2025-08-11T16:00:00+02:00;20392.583;96.08;0.4;38.432
2025-08-11T17:00:00+02:00;18421.917;110.15;0.4076;44.894
2025-08-11T18:00:00+02:00;15770.667;212.7;0.5361;114.024
2025-08-11T19:00:00+02:00;9991.583;235.81;0.8162;192.466
2025-08-11T20:00:00+02:00;2701.167;267.76;1.1696;313.161
2025-08-11T21:00:00+02:00;123.25;278.82;1.2945;360.935
2025-08-11T22:00:00+02:00;36.167;201.22;1.2987;261.331
2025-08-11T23:00:00+02:00;35.25;176.39;1.2988;229.091
2025-08-12T00:00:00+02:00;35.0;140.45;1.2988;182.415
2025-08-12T01:00:00+02:00;20.0;130.61;1.2995;169.73
2025-08-12T02:00:00+02:00;16.667;136.56;1.2997;177.484
2025-08-12T03:00:00+02:00;16.0;133.73;1.2997;173.81
2025-08-12T04:00:00+02:00;16.0;133.41;1.2997;173.394
2025-08-12T05:00:00+02:00;16.0;133.74;1.2997;173.823
2025-08-12T06:00:00+02:00;25.0;130.65;1.2993;169.75
2025-08-12T07:00:00+02:00;259.25;144.28;1.2879;185.821
2025-08-12T08:00:00+02:00;4040.833;155.95;1.1046;172.266
2025-08-12T09:00:00+02:00;12307.083;151.79;0.704;106.854
2025-08-12T10:00:00+02:00;18178.0;183.62;0.4194;77.009
2025-08-12T11:00:00+02:00;19821.5;155.33;0.4;62.132
2025-08-12T12:00:00+02:00;21231.667;138.71;0.4;55.484
2025-08-12T13:00:00+02:00;21383.0;135.42;0.4;54.168
2025-08-12T14:00:00+02:00;20156.667;71.57;0.4;28.628
2025-08-12T15:00:00+02:00;18645.167;80.27;0.4;32.108
2025-08-12T16:00:00+02:00;15644.083;114.25;0.5422;61.948
2025-08-12T17:00:00+02:00;13386.833;137.95;0.6516;89.891
2025-08-12T18:00:00+02:00;10428.333;218.97;0.795;174.086
2025-08-12T19:00:00+02:00;5554.75;243.54;1.0312;251.15
2025-08-12T20:00:00+02:00;1356.917;289.5;1.2347;357.45
2025-08-12T21:00:00+02:00;86.5;267.9;1.2963;347.277
2025-08-12T22:00:00+02:00;38.5;186.58;1.2986;242.296
2025-08-12T23:00:00+02:00;31.417;168.95;1.299;219.46
2025-08-13T00:00:00+02:00;19.917;136.36;1.2995;177.202
2025-08-13T01:00:00+02:00;20.0;137.49;1.2995;178.67
2025-08-13T02:00:00+02:00;20.0;136.99;1.2995;178.021
2025-08-13T03:00:00+02:00;30.25;129.23;1.299;167.872
2025-08-13T04:00:00+02:00;19.0;127.67;1.2996;165.915
2025-08-13T05:00:00+02:00;18.667;127.21;1.2996;165.32
2025-08-13T06:00:00+02:00;17.0;129.61;1.2997;168.449
2025-08-13T07:00:00+02:00;235.25;149.02;1.2891;192.099
2025-08-13T08:00:00+02:00;3703.25;168.65;1.121;189.055
2025-08-13T09:00:00+02:00;11479.333;144.75;0.7441;107.706
2025-08-13T10:00:00+02:00;16110.667;205.13;0.5196;106.585
2025-08-13T11:00:00+02:00;17788.583;187.31;0.4383;82.092
2025-08-13T12:00:00+02:00;19753.917;178.46;0.4;71.384
2025-08-13T13:00:00+02:00;20056.583;172.02;0.4;68.808
2025-08-13T14:00:00+02:00;18828.583;110.19;0.4;44.076
2025-08-13T15:00:00+02:00;17223.917;117.67;0.4656;54.792
2025-08-13T16:00:00+02:00;15278.583;131.61;0.5599;73.692
2025-08-13T17:00:00+02:00;13579.083;142.55;0.6423;91.561
2025-08-13T18:00:00+02:00;11754.417;223.86;0.7307;163.585
2025-08-13T19:00:00+02:00;8047.083;226.45;0.9104;206.17
2025-08-13T20:00:00+02:00;2272.583;280.2;1.1903;333.531
2025-08-13T21:00:00+02:00;122.417;275.56;1.2946;356.727
2025-08-13T22:00:00+02:00;61.5;176.84;1.2975;229.451
2025-08-13T23:00:00+02:00;60.25;159.08;1.2976;206.417
2025-08-14T00:00:00+02:00;56.667;157.84;1.2977;204.835
2025-08-14T01:00:00+02:00;55.0;144.33;1.2978;187.314
2025-08-14T02:00:00+02:00;55.0;138.62;1.2978;179.904
2025-08-14T03:00:00+02:00;55.0;129.93;1.2978;168.626
2025-08-14T04:00:00+02:00;55.0;126.23;1.2978;163.824
2025-08-14T05:00:00+02:00;55.0;124.79;1.2978;161.955
2025-08-14T06:00:00+02:00;55.0;134.13;1.2978;174.076
2025-08-14T07:00:00+02:00;234.75;141.1;1.2891;181.893
2025-08-14T08:00:00+02:00;4034.5;152.11;1.1049;168.071
2025-08-14T09:00:00+02:00;12000.0;142.95;0.7188;102.759
2025-08-14T10:00:00+02:00;17024.583;190.62;0.4753;90.602
2025-08-14T11:00:00+02:00;17994.583;187.24;0.4283;80.192
2025-08-14T12:00:00+02:00;18597.083;172.33;0.4;68.932
2025-08-14T13:00:00+02:00;19086.25;155.92;0.4;62.368
2025-08-14T14:00:00+02:00;19349.333;104.65;0.4;41.86
2025-08-14T15:00:00+02:00;18800.583;121.69;0.4;48.676
2025-08-14T16:00:00+02:00;18202.5;123.79;0.4182;51.77
2025-08-14T17:00:00+02:00;16931.833;132.43;0.4798;63.54
2025-08-14T18:00:00+02:00;14350.083;220.85;0.6049;133.6
2025-08-14T19:00:00+02:00;9949.083;232.74;0.8183;190.44
2025-08-14T20:00:00+02:00;2791.583;260.1;1.1652;303.062
2025-08-14T21:00:00+02:00;182.917;273.43;1.2916;353.167
2025-08-14T22:00:00+02:00;113.75;181.26;1.295;234.726
2025-08-14T23:00:00+02:00;39.25;166.51;1.2986;216.227
2025-08-15T00:00:00+02:00;39.0;162.37;1.2986;210.853
2025-08-15T01:00:00+02:00;39.0;148.07;1.2986;192.283
2025-08-15T02:00:00+02:00;39.0;143.6;1.2986;186.478
2025-08-15T03:00:00+02:00;39.0;135.87;1.2986;176.44
2025-08-15T04:00:00+02:00;39.0;133.99;1.2986;173.999
2025-08-15T05:00:00+02:00;39.0;131.1;1.2986;170.246
2025-08-15T06:00:00+02:00;38.083;138.34;1.2986;179.654
2025-08-15T07:00:00+02:00;243.917;147.47;1.2887;190.039
2025-08-15T08:00:00+02:00;4395.083;122.79;1.0875;133.529
2025-08-15T09:00:00+02:00;13017.5;81.34;0.6695;54.459
2025-08-15T10:00:00+02:00;18535.25;37.88;0.4021;15.231
2025-08-15T11:00:00+02:00;19199.583;32.74;0.4;13.096
2025-08-15T12:00:00+02:00;19362.833;28.95;0.4;11.58
2025-08-15T13:00:00+02:00;19100.667;28.01;0.4;11.204
2025-08-15T14:00:00+02:00;19445.417;27.6;0.4;11.04
2025-08-15T15:00:00+02:00;20904.417;29.93;0.4;11.972
2025-08-15T16:00:00+02:00;20059.667;54.98;0.4;21.992
2025-08-15T17:00:00+02:00;18230.75;63.06;0.4168;26.286
2025-08-15T18:00:00+02:00;15765.083;97.52;0.5363;52.305
2025-08-15T19:00:00+02:00;9676.667;145.45;0.8315;120.935
2025-08-15T20:00:00+02:00;2535.083;155.08;1.1776;182.624
2025-08-15T21:00:00+02:00;107.333;192.09;1.2953;248.811
2025-08-15T22:00:00+02:00;46.833;189.45;1.2982;245.947
2025-08-15T23:00:00+02:00;44.083;161.64;1.2983;209.865
2025-08-16T00:00:00+02:00;42.5;156.46;1.2984;203.152
2025-08-16T01:00:00+02:00;42.0;152.18;1.2984;197.598
2025-08-16T02:00:00+02:00;42.0;147.31;1.2984;191.275
2025-08-16T03:00:00+02:00;42.0;141.99;1.2984;184.367
2025-08-16T04:00:00+02:00;42.0;140.06;1.2984;181.861
2025-08-16T05:00:00+02:00;42.0;141.38;1.2984;183.575
2025-08-16T06:00:00+02:00;41.083;144.41;1.2985;187.515
2025-08-16T07:00:00+02:00;214.75;151.12;1.2901;194.956
2025-08-16T08:00:00+02:00;3717.667;143.26;1.1203;160.493
2025-08-16T09:00:00+02:00;11578.083;100.54;0.7393;74.329
2025-08-16T10:00:00+02:00;17083.75;54.79;0.4724;25.885
2025-08-16T11:00:00+02:00;19049.417;27.39;0.4;10.956
2025-08-16T12:00:00+02:00;19853.25;23.52;0.4;9.408
2025-08-16T13:00:00+02:00;20370.583;23.41;0.4;9.364
2025-08-16T14:00:00+02:00;20462.833;22.79;0.4;9.116
2025-08-16T15:00:00+02:00;20264.917;23.15;0.4;9.26
2025-08-16T16:00:00+02:00;19618.25;26.1;0.4;10.44
2025-08-16T17:00:00+02:00;17801.0;47.52;0.4377;20.798
2025-08-16T18:00:00+02:00;14540.667;103.04;0.5957;61.381
2025-08-16T19:00:00+02:00;8769.417;139.49;0.8754;122.114
2025-08-16T20:00:00+02:00;1959.083;147.74;1.2055;178.105
2025-08-16T21:00:00+02:00;128.333;187.76;1.2943;243.011
2025-08-16T22:00:00+02:00;95.5;180.22;1.2959;233.539
2025-08-16T23:00:00+02:00;71.667;158.98;1.297;206.199
2025-08-17T00:00:00+02:00;67.0;159.14;1.2972;206.442
2025-08-17T01:00:00+02:00;66.833;153.72;1.2972;199.413
2025-08-17T02:00:00+02:00;66.167;146.37;1.2973;189.883
2025-08-17T03:00:00+02:00;66.167;144.7;1.2973;187.716
2025-08-17T04:00:00+02:00;66.0;144.54;1.2973;187.51
2025-08-17T05:00:00+02:00;66.0;144.8;1.2973;187.847
2025-08-17T06:00:00+02:00;66.083;143.62;1.2973;186.316
2025-08-17T07:00:00+02:00;191.667;140.86;1.2912;181.878
2025-08-17T08:00:00+02:00;2903.417;150.28;1.1598;174.288
2025-08-17T09:00:00+02:00;9575.917;67.34;0.8363;56.319
2025-08-17T10:00:00+02:00;15455.167;42.84;0.5514;23.621
2025-08-17T11:00:00+02:00;17588.083;32.41;0.448;14.519
2025-08-17T12:00:00+02:00;18966.0;31.53;0.4;12.612
2025-08-17T13:00:00+02:00;19128.333;30.48;0.4;12.192
2025-08-17T14:00:00+02:00;19298.167;30.06;0.4;12.024
2025-08-17T15:00:00+02:00;19317.667;29.99;0.4;11.996
2025-08-17T16:00:00+02:00;18331.5;35.31;0.412;14.546
2025-08-17T17:00:00+02:00;15926.917;47.76;0.5285;25.241
2025-08-17T18:00:00+02:00;12822.917;89.3;0.679;60.631
2025-08-17T19:00:00+02:00;7713.833;137.66;0.9266;127.555
2025-08-17T20:00:00+02:00;2420.917;151.67;1.1831;179.447
2025-08-17T21:00:00+02:00;316.25;166.95;1.2852;214.557
2025-08-17T22:00:00+02:00;82.25;174.3;1.2965;225.98
2025-08-17T23:00:00+02:00;75.583;158.9;1.2968;206.065
2025-08-18T00:00:00+02:00;75.667;137.08;1.2968;177.768
2025-08-18T01:00:00+02:00;75.25;133.37;1.2968;172.959
2025-08-18T02:00:00+02:00;75.0;132.21;1.2968;171.456
2025-08-18T03:00:00+02:00;75.0;130.49;1.2968;169.226
2025-08-18T04:00:00+02:00;75.0;126.48;1.2968;164.026
2025-08-18T05:00:00+02:00;75.0;128.02;1.2968;166.023
2025-08-18T06:00:00+02:00;75.0;134.37;1.2968;174.258
2025-08-18T07:00:00+02:00;194.75;137.07;1.291;176.964
2025-08-18T08:00:00+02:00;2825.083;159.49;1.1636;185.575
2025-08-18T09:00:00+02:00;8667.0;156.83;0.8804;138.072
2025-08-18T10:00:00+02:00;12907.333;211.95;0.6749;143.038
2025-08-18T11:00:00+02:00;15622.917;190.23;0.5432;103.341
2025-08-18T12:00:00+02:00;16779.583;183.65;0.4872;89.47
2025-08-18T13:00:00+02:00;17098.167;180.85;0.4717;85.313
2025-08-18T14:00:00+02:00;16862.0;114.5;0.4832;55.324
2025-08-18T15:00:00+02:00;15383.667;106.15;0.5548;58.896
2025-08-18T16:00:00+02:00;13075.167;116.0;0.6667;77.341
2025-08-18T17:00:00+02:00;11042.083;134.89;0.7653;103.228
2025-08-18T18:00:00+02:00;8314.833;223.97;0.8975;201.005
2025-08-18T19:00:00+02:00;5139.5;233.22;1.0514;245.201
2025-08-18T20:00:00+02:00;1474.083;239.51;1.229;294.366
2025-08-18T21:00:00+02:00;137.0;242.16;1.2938;313.317
2025-08-18T22:00:00+02:00;98.833;170.06;1.2957;220.346
2025-08-18T23:00:00+02:00;98.0;162.57;1.2957;210.648
2025-08-19T00:00:00+02:00;98.0;139.72;1.2957;181.04
2025-08-19T01:00:00+02:00;98.0;138.25;1.2957;179.135
2025-08-19T02:00:00+02:00;98.0;135.96;1.2957;176.168
2025-08-19T03:00:00+02:00;98.0;127.38;1.2957;165.051
2025-08-19T04:00:00+02:00;98.0;125.69;1.2957;162.861
2025-08-19T05:00:00+02:00;98.0;126.14;1.2957;163.444
2025-08-19T06:00:00+02:00;98.0;137.08;1.2957;177.619
2025-08-19T07:00:00+02:00;169.417;141.65;1.2923;183.05
2025-08-19T08:00:00+02:00;2827.333;158.97;1.1634;184.953
2025-08-19T09:00:00+02:00;10206.333;147.53;0.8058;118.877
2025-08-19T10:00:00+02:00;16294.417;192.15;0.5107;98.13
2025-08-19T11:00:00+02:00;16738.25;166.31;0.4892;81.356
2025-08-19T12:00:00+02:00;18379.75;151.13;0.4096;61.905
2025-08-19T13:00:00+02:00;19091.75;146.72;0.4;58.688
2025-08-19T14:00:00+02:00;19006.083;83.07;0.4;33.228
2025-08-19T15:00:00+02:00;18226.667;95.77;0.417;39.94
2025-08-19T16:00:00+02:00;17784.833;103.61;0.4385;45.428
2025-08-19T17:00:00+02:00;17066.667;105.94;0.4733;50.137
2025-08-19T18:00:00+02:00;13895.5;188.06;0.627;117.908
2025-08-19T19:00:00+02:00;8336.917;214.48;0.8964;192.258
2025-08-19T20:00:00+02:00;1913.417;224.09;1.2077;270.643
2025-08-19T21:00:00+02:00;98.25;236.07;1.2957;305.881
2025-08-19T22:00:00+02:00;69.5;170.68;1.2971;221.392
2025-08-19T23:00:00+02:00;69.0;163.88;1.2971;212.575
2025-08-20T00:00:00+02:00;68.917;139.41;1.2971;180.835
2025-08-20T01:00:00+02:00;68.75;132.68;1.2972;172.106
2025-08-20T02:00:00+02:00;69.0;128.73;1.2971;166.981
2025-08-20T03:00:00+02:00;69.0;123.23;1.2971;159.847
2025-08-20T04:00:00+02:00;68.333;118.92;1.2972;154.26
2025-08-20T05:00:00+02:00;121.833;123.97;1.2946;160.489
2025-08-20T06:00:00+02:00;68.083;133.86;1.2972;173.641
2025-08-20T07:00:00+02:00;171.917;148.78;1.2922;192.246
2025-08-20T08:00:00+02:00;3000.833;158.88;1.155;183.512
2025-08-20T09:00:00+02:00;11017.75;136.33;0.7665;104.491
2025-08-20T10:00:00+02:00;15909.167;177.84;0.5294;94.142
2025-08-20T11:00:00+02:00;16874.417;176.91;0.4826;85.373
2025-08-20T12:00:00+02:00;17255.833;175.75;0.4641;81.564
2025-08-20T13:00:00+02:00;17595.167;158.55;0.4476;70.974
2025-08-20T14:00:00+02:00;17746.333;89.71;0.4403;39.501
2025-08-20T15:00:00+02:00;16975.917;85.24;0.4777;40.716
2025-08-20T16:00:00+02:00;15888.5;85.91;0.5304;45.564
2025-08-20T17:00:00+02:00;15623.25;95.51;0.5432;51.883
2025-08-20T18:00:00+02:00;14085.5;178.31;0.6178;110.153
2025-08-20T19:00:00+02:00;8505.917;198.85;0.8882;176.619
2025-08-20T20:00:00+02:00;1925.417;209.32;1.2072;252.683
2025-08-20T21:00:00+02:00;44.167;232.35;1.2983;301.67
2025-08-20T22:00:00+02:00;22.5;164.84;1.2994;214.192
2025-08-20T23:00:00+02:00;21.333;152.33;1.2995;197.945
2025-08-21T00:00:00+02:00;21.0;144.46;1.2995;187.721
2025-08-21T01:00:00+02:00;21.0;139.05;1.2995;180.691
2025-08-21T02:00:00+02:00;21.0;136.8;1.2995;177.767
2025-08-21T03:00:00+02:00;21.0;133.36;1.2995;173.297
2025-08-21T04:00:00+02:00;21.0;132.32;1.2995;171.945
