datetime;generacion_mwh;precio_base_eur_mwh;multiplicador;precio_eur_mwh
2025-06-25T23:00:00+02:00;7160.677;181.33;0.975;176.79
2025-06-26T00:00:00+02:00;7257.402;143.81;0.9712;139.662
2025-06-26T01:00:00+02:00;7325.148;140.74;0.9685;136.306
2025-06-26T02:00:00+02:00;7179.668;135.87;0.9742;132.367
2025-06-26T03:00:00+02:00;7151.346;130.45;0.9753;127.232
2025-06-26T04:00:00+02:00;6800.341;130.24;0.9891;128.825
2025-06-26T05:00:00+02:00;6483.912;131.11;1.0016;131.317
2025-06-26T06:00:00+02:00;6299.921;139.74;1.0088;140.972
2025-06-26T07:00:00+02:00;5878.821;138.83;1.0254;142.353
2025-06-26T08:00:00+02:00;5093.126;159.04;1.0563;167.99
2025-06-26T09:00:00+02:00;4136.517;130.06;1.0939;142.272
2025-06-26T10:00:00+02:00;3719.803;158.14;1.1103;175.581
2025-06-26T11:00:00+02:00;3223.031;171.44;1.1298;193.697
2025-06-26T12:00:00+02:00;2642.501;170.05;1.1527;196.009
2025-06-26T13:00:00+02:00;2032.813;150.14;1.1766;176.66
2025-06-26T14:00:00+02:00;1628.984;75.8;1.1925;90.393
2025-06-26T15:00:00+02:00;1532.628;74.83;1.1963;89.52
2025-06-26T16:00:00+02:00;1628.536;76.06;1.1925;90.704
2025-06-26T17:00:00+02:00;1981.115;100.35;1.1787;118.279
2025-06-26T18:00:00+02:00;2584.485;190.73;1.1549;220.281
2025-06-26T19:00:00+02:00;3222.811;211.74;1.1298;239.231
2025-06-26T20:00:00+02:00;3834.332;231.84;1.1058;256.365
2025-06-26T21:00:00+02:00;4294.757;279.08;1.0877;303.548
2025-06-26T22:00:00+02:00;5141.917;211.2;1.0544;222.68
2025-06-26T23:00:00+02:00;5300.533;168.8;1.0481;176.923
2025-06-27T00:00:00+02:00;5006.147;140.15;1.0597;148.517
2025-06-27T01:00:00+02:00;4525.501;136.59;1.0786;147.326
