id;name;geoid;geoname;value;datetime
1159;Generación medida Eólica terrestre;;;9195.155;2025-07-03T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;10826.074;2025-07-03T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;11221.06;2025-07-03T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;11212.257;2025-07-03T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;10529.248;2025-07-04T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;9477.155;2025-07-04T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;10079.278;2025-07-04T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;10088.344;2025-07-04T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;10008.317;2025-07-04T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;8585.802;2025-07-04T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;7542.925;2025-07-04T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;6241.868;2025-07-04T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;5166.079;2025-07-04T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;4560.069;2025-07-04T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;4316.837;2025-07-04T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;4004.641;2025-07-04T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;3670.023;2025-07-04T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;3350.227;2025-07-04T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;3169.615;2025-07-04T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;3226.528;2025-07-04T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;3402.929;2025-07-04T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;3700.178;2025-07-04T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;4404.777;2025-07-04T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;5503.333;2025-07-04T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;7013.173;2025-07-04T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;8315.017;2025-07-04T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;8251.635;2025-07-04T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;7910.009;2025-07-04T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;8661.619;2025-07-05T00:00:00+02:00
